pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.00529691563213352,0.150324599704291,0.407017918923954,0.40903184440924,1.69456437790472,52,KLC2;KDELR3;TMED9;NAPA;ARF1;TMED3;COPZ2;ARFGAP1;KDELR1;COPG1;ARF4;GBF1;ARCN1;ARF5;COPE;TUBB4B;KIF5B;TUBA3C;KIF1C;KIF22;RAB1A;ARFGAP3
REACTOME_MEMBRANE_TRAFFICKING,0.0054156242251546,0.150324599704291,0.407017918923954,0.240313594084635,1.35935459428368,405,YKT6;RAB32;STX5;SEC16A;CYTH2;ULK1;PREB;GALNT2;HIP1R;LDLRAP1;KLC2;FCHO1;CTSZ;CHMP6;HPS1;PIP5K1C;SLC2A8;KDELR3;RIN3;DENND6B;SBF1;PLIN3;CTTN;AKT1;AP1B1;TMED9;ACTR1A;COG4;NAPA;ARF1;GOSR2;HSPA8;MYO1C;COPS7B;TMED3;AP2M1;MAN2A2;AKT2;BET1L;GPS1;TRAPPC12;AGPAT3;COPZ2;CFTR;DYNC1H1;LMAN2;AVP;ARFGAP1;RAB5C;GJC2;RIN1;RAB35;STX4;FTH1;LDLR;KDELR1;CSNK1D;COPG1;ARFRP1;MYH9;ARF4;GBF1;ARFIP2;TSC2;AP1G2;CYTH4;CAPZB;GGA3;DNASE2;ARCN1;VPS4A;GORASP1;SNF8;SPTBN4;BIN1;PPP6R1;TOR1B;SEC24C;IGF2R;TOR1A;GJA3;HGS;ARPC2;RAB5B;MVB12B;PACSIN2;YWHAH;EXOC3;AP1S1;ARF5;CLTB;COPE;TUBB4B;KIF5B;VPS37B;OPTN;TUBA3C;GJA4;ARPC5;VPS51;ARPC1A;ASPSCR1;EPN1;TRAPPC6A;AP2A2;SEC13;AP2S1;SPTBN2;DCTN2;DENND2B;TBC1D17;M6PR;KIF1C;GJB1;SYNJ2;SPTAN1;PPP6R3;KIF22;SPTBN5;RAB1A;RGP1;GGA1;DVL2;CHMP7;ARFGAP3;MADD;EPN2;STX10
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,0.00565591938844426,0.152377122347498,0.407017918923954,0.490233735986923,1.80973588100759,30,GPC1;APOE;AGRN;SDC1;HSPG2;SDC4;LDLR;APOA4;VKORC1;APOA1;LRP10;LRP1;TTPA
REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY,0.00617306150529706,0.161557838252917,0.407017918923954,0.468424374182335,1.74649211143923,32,GAS6;GPC1;HSPA5;UBA7;AP2M1;AGRN;SDC1;HSPG2;FURIN;SDC4;CD14;AP2A2;AP2S1;LY6E;SDC3;MAPRE3
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.0067485575542374,0.171713297768929,0.407017918923954,0.462641047890072,1.7773370060654,36,HBB;APOE;S100A9;HYOU1;FTH1;SCARB1;AMBP;APOA1;COL1A1;CALR;LRP1;MARCO;CD36;STAB2;STAB1;COL4A2;COL4A1;COL3A1;APOL1;COL1A2
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS,0.00730365918466918,0.172914896590124,0.407017918923954,-0.492133181305117,-1.82318044335022,26,NUP43;NUP107;NUP205;NUP88;NUP133;NUP50;NUP160;NUP153;NUP54;SEH1L;XPO1;RANBP2
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,0.00712534395939205,0.172914896590124,0.407017918923954,0.40133335861398,1.64908518029489,49,MMP9;CCND1;PRMT1;PIK3R2;GNB2;NOS3;AKT1;SHC1;PRKCZ;AKT2;HRAS;PDPK1;GNAI2;BCL2
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,0.00736209712556204,0.172914896590124,0.407017918923954,-0.420635929233846,-1.71523435112444,38,PIAS1;CUL4B;RNF111;RPA3;UBE2V2;PARP2;UBE2N;ERCC4;SUMO1;UBB;GTF2H1;CETN2
REACTOME_CHOLESTEROL_BIOSYNTHESIS,0.00806757440321437,0.183431449429298,0.380730400722792,0.519788670283501,1.75833174152039,22,SREBF2;MVK;SQLE;MVD;TM7SF2;NSDHL;DHCR7;PMVK;SREBF1
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,0.00821035963602755,0.183431449429298,0.380730400722792,0.513211670343604,1.71157989586487,21,VAV2;MLST8;NOS3;AKT1;TRIB3;MAPKAP1;AKT2;PDPK1;CTNNA1;VAV1
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,0.00876057766167776,0.191064027097543,0.380730400722792,-0.40635802469292,-1.72437061437553,45,NUP43;PIAS1;NUP107;NUP205;NUP88;NUP133;NUP50;NUP160;PIAS2;NUP153;PHC3;SATB1;NUP54;SEH1L;SUMO1;RANBP2;SUZ12
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,0.00950656233674285,0.193265385195415,0.380730400722792,-0.522390386486122,-1.76015862596204,19,RFC5;NBN;RPA3;TOPBP1;RAD17;ATR;HUS1
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,0.00963821494774795,0.193265385195415,0.380730400722792,0.513634533106385,1.73751363724295,22,CTSZ;AP1B1;ARF1;HSPA8;AP1G2;DNASE2;HGS;AP1S1;CLTB;M6PR
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,0.00919165379482704,0.193265385195415,0.380730400722792,-0.481319925502956,-1.78312113165098,26,NUP43;NUP107;NUP205;NUP88;NUP133;NUP50;NEK7;NUP160;NUP153;NUP54;SEH1L;RANBP2
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.00990469979518286,0.193265385195415,0.380730400722792,-0.255125523867608,-1.41200879143667,180,LZTFL1;WDR19;IFT88;TTC21B;PPARGC1A;PKD2;IFT25;ATP5F1C;ATP5MJ;NCOR1;ATAT1;CEP43;CHD9;CALM1;CEP70;KIFAP3;CREBBP;CEP57;TBL1X;NCOA2;OFD1;DYNC1I2;SEPTIN2;CNTRL;EXOC1;CEP162;SSBP1;AHI1;ATP5PF;IQCB1;ATP5MG;ARL3;MKS1;MTX2;CCT8;MED1;PRKAB2;ATP5PO;APOO;CETN2;TGS1;ATP5PB;CKAP5;MEF2C;ATP5PD;HAUS4;TUBB6;ATP5MC1;TUBB4A;RAB11A
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,0.0099164553539132,0.193265385195415,0.380730400722792,0.566737124661079,1.74379338333234,16,IKBKG;ZBP1;NFKB2;NFKBIB;TICAM1;IRF3;NKIRAS2;DHX9;RIPK1;RELA;MYD88;DTX4;IKBKB
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.0101443151290734,0.193587347046485,0.380730400722792,0.529651605341157,1.71206562587533,19,GZMM;CRP;FCN1;CFB;C1R;CFD;MASP2;FCN3;FCN2;C1QA;C2;CFP;C1QB
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.0106377161139077,0.198860162455907,0.380730400722792,0.414376982951729,1.63539806936082,41,SLC35C1;MVD;PMM2;GMPPB;GFUS;NANS;GFPT1;GMPPA;CTSA;NEU1;DPM2;AMDHD2;DHDDS;DOLK;RENBP;GMDS;NAGK;SLC17A5;DPM3;ST3GAL4
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,0.0113918845272893,0.208699324539939,0.380730400722792,-0.444731854157936,-1.69804302135713,30,NUP43;NUP107;NUP205;NUP88;NUP133;NUP50;NUP160;NUP153;NUP54;SEH1L;NPM1;XPO1;RANBP2
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,0.0117334094946673,0.210741237198339,0.380730400722792,-0.45136841042162,-1.68420576621603,27,NUP43;NUP107;NUP205;NUP88;NUP133;NUP50;NUP160;NUP153;NUP54;SEH1L;SUMO1;RANBP2
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,0.0127727808607828,0.213687518171594,0.380730400722792,0.39375931140147,1.60854996589549,48,ALG12;SLC35C1;ALG3;MVD;PMM2;GMPPB;GFUS;NANS;GFPT1;GMPPA;CTSA;NEU1;DPM2;AMDHD2;DHDDS;DOLK;RENBP;GMDS;MPDU1;NAGK;SLC17A5
