gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,sig_fallback,logFC_paper,adjP_paper,sig_paper,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998
ADD3,-0.529924469181313,7.02483813390067,-3.92091905235971,0.000331226520527495,0.174996989849544,0.138931372021017,NS,Down,-0.432777965120035,0.243517497959418,NS,-1.02371734804619,0.000509290700323992,-0.212552042881862,0.044039689480034
IRS1,-0.440302611060562,7.34924439920581,-3.90637196179125,0.000346018674494411,0.174996989849544,0.102610039436227,NS,NS,-0.380635383457536,0.217760784318181,NS,-0.70980736198852,0.00502340894936541,-0.277238864416659,0.00320474088616296
VEGFC,-0.368828132546093,5.29814989692533,-3.89453002291682,0.000358531217912061,0.174996989849544,0.0730804951699389,NS,NS,-0.364907197179984,0.205292043738746,NS,-0.507225157966597,0.00257035154068121,-0.276601806723498,0.0378624378181332
VSNL1,-0.525087400975575,8.35131888065609,-3.88131860394061,0.00037300851183277,0.174996989849544,0.0401761382955268,NS,Down,-0.538353799030269,0.155511388380583,NS,-0.903324295320232,3.16707026695992e-06,-0.297424665863927,0.137204426031753
FERMT2,-0.499291052944054,8.76717675242672,-3.87008008343484,0.000385768399879996,0.174996989849544,0.0122191593100318,NS,NS,-0.383438331250472,0.247848747801979,NS,-0.98848029709495,0.000717557612574843,-0.199624195975389,0.0104942608537453
PLXNA1,0.425388442883171,6.19357246817484,3.86802070976655,0.000388151955215588,0.174996989849544,0.00709963473017794,NS,NS,0.398606756919861,0.205292043738746,NS,0.707892185164968,0.00102405682613305,0.255266565847737,0.0445710470144887
CYB561,0.314978729667933,6.33030380956393,3.86676991094244,0.000389606609091999,0.174996989849544,0.00399070939144774,NS,NS,0.31436113524155,0.161372137653891,NS,0.356078146182757,0.0110823227361214,0.295580064329778,0.0217806005061705
SCG5,-0.635658633243467,5.50783741624783,-3.86364362674301,0.000393265546266727,0.174996989849544,-0.00377813395050985,NS,Down,-0.594279443320892,0.205292043738746,NS,-1.04365714850113,0.000820015668948616,-0.338106407498597,0.0644014702505422
GPR88,-1.04563242596467,5.57905184663945,-3.84875025272787,0.000411158282853291,0.174996989849544,-0.0407548251425443,NS,Down,-0.989299761189612,0.205292043738746,NS,-1.26281207328029,0.0302526313729068,-0.858866429607273,0.000629317426805753
PDLIM5,-0.547946991628495,8.81200347249178,-3.84159586292046,0.000420031335662715,0.174996989849544,-0.05849766389378,NS,Down,-0.417107788217823,0.247848747801979,NS,-1.10129158303293,0.000510095644222871,-0.166743625353634,0.0350844181129537
BTAF1,-0.494823857234085,6.50810578031851,-3.7821372920748,0.000501299578901346,0.174996989849544,-0.205446739192542,NS,NS,-0.355852939416663,0.258063978828115,NS,-1.12981506152788,6.00827725891877e-05,-0.0675666448578749,0.286900772215067
ABCG2,-0.618319966026006,7.1486487781307,-3.77834448727974,0.000506969864908519,0.174996989849544,-0.214789167740226,NS,Down,-0.574169928876947,0.21544045007159,NS,-0.863213016856284,0.0106171759585332,-0.428812845809669,0.00832590722469243
RNF111,-0.35541450781624,6.28665022511332,-3.7654670833712,0.000526687887222961,0.174996989849544,-0.246480203882597,NS,NS,-0.27042179342231,0.249988794282189,NS,-0.724902502278218,0.000547829024225459,-0.116248717787125,0.0744341860919909
GAS2,-0.79868780735594,7.58776077206068,-3.75998510770431,0.000535304963136129,0.174996989849544,-0.259957774759245,NS,Down,-0.62269692244016,0.249023455298574,NS,-1.81956411786502,3.11656352122934e-05,-0.125748521574026,0.381124357590851
RAE1,0.241992583246093,6.38558539337435,3.72960803039784,0.000585578023813941,0.174996989849544,-0.33449308673819,NS,NS,0.240081573669559,0.205292043738746,NS,0.272176006771414,0.0197949886398031,0.207422376423931,0.0158709925339699
HMBS,0.360874717574363,6.83231577400389,3.72520772079021,0.00059322810893917,0.174996989849544,-0.345269069200262,NS,NS,0.362950846883233,0.161372137653891,NS,0.382130515221976,0.00202052827060612,0.343310872538955,0.0335659703657299
PI4K2A,0.303575149683269,6.73987678022618,3.72196044647793,0.000598935355229017,0.174996989849544,-0.353217939649337,NS,NS,0.301626381466935,0.205292043738746,NS,0.158547235597283,0.186691398888586,0.413251112139272,0.0010318409508859
FAM162A,-0.340470598825775,8.3603716847699,-3.71859652637208,0.000604903466271671,0.174996989849544,-0.361449265343075,NS,NS,-0.329509021141265,0.205292043738746,NS,-0.495330214767218,0.00817869398259884,-0.239084502635477,0.0309015238798991
DAPK1,-0.37614166427025,8.75969032776348,-3.70732261003876,0.000625326347643205,0.174996989849544,-0.389012979218136,NS,NS,-0.363290124259304,0.205292043738746,NS,-0.480323839202979,0.0201516916957194,-0.309234230603627,0.00806037511541432
NR3C2,-0.324312429089376,6.10495480256983,-3.70447405444675,0.00063059086766977,0.174996989849544,-0.395971827916614,NS,NS,-0.312201672780145,0.205292043738746,NS,-0.402431738616324,0.02390838219143,-0.26432789010808,0.00918592088478385
CIAO3,0.375887029290732,6.08341922700232,3.69579002320458,0.00064690523083522,0.174996989849544,-0.417172336765247,NS,NS,0.307277342454269,0.243517497959418,NS,0.630069272863206,0.00654596798246593,0.202518116498606,0.00867489066223756
LRRFIP2,-0.305514102444749,7.6321108052362,-3.68466362822886,0.000668403447594644,0.174996989849544,-0.444304341628722,NS,NS,-0.243188755314757,0.247848747801979,NS,-0.546408886508739,0.00285565327805996,-0.138143710973429,0.0169196962349195
SMPD2,0.304429000858819,5.77209633421803,3.67537632690973,0.000686873965499927,0.174996989849544,-0.46692473391846,NS,NS,0.302855328735339,0.205292043738746,NS,0.320927030736579,0.0301226403752624,0.28506807322013,0.0127661094512178
ALG12,0.294029275364567,6.86477315105231,3.66000810317588,0.000718523292662399,0.174996989849544,-0.504301688195067,NS,NS,0.251696696840454,0.243517497959418,NS,0.50791235896576,0.00329701541242692,0.148165812028798,0.0369120443054336
IKBKG,0.28204849455452,6.49709744268437,3.65590283958636,0.000727212582444486,0.174996989849544,-0.514274539987278,NS,NS,0.284094327679276,0.205292043738746,NS,0.108920709747137,0.403790066872856,0.410902197153167,0.000334293405449431
CLPX,-0.28550655024462,7.16343301904834,-3.64466733974303,0.000751514439446171,0.174996989849544,-0.541543717721149,NS,NS,-0.248318480637524,0.243517497959418,NS,-0.473832244666425,0.00470578240164731,-0.166262549152634,0.0203474062289191
LZTFL1,-0.405845498196799,5.34506245339638,-3.62058086790893,0.000806274207943078,0.174996989849544,-0.59987815141467,NS,NS,-0.312815161712155,0.258063978828115,NS,-0.885537921491079,0.000215214502687491,-0.0763234667895087,0.311948581330623
MRM2,0.250060396296538,6.29707419788105,3.61262959971543,0.000825179428167079,0.174996989849544,-0.619097399459431,NS,NS,0.234995570779937,0.230918066557219,NS,0.348303221227373,0.0155363628455925,0.178037562118506,0.0209413203604633
B4GALT1,0.395646949375854,7.65821821527561,3.61222543388431,0.000826151686816622,0.174996989849544,-0.62007381681274,NS,NS,0.32365240177025,0.247848747801979,NS,0.82671476790975,0.000327715886098822,0.118078293517013,0.181429020786345
P4HA1,-0.975981069639714,6.76066915471959,-3.58943180641073,0.000882802810864533,0.174996989849544,-0.675061078743881,NS,Down,-0.983339474528809,0.205292043738746,NS,-0.905101030837964,0.0621697146033907,-1.04475465737242,0.0037318231927812
C6orf47,0.237759682057138,6.42066955247113,3.58395844535771,0.000896952164441953,0.174996989849544,-0.688241587617593,NS,NS,0.230679174090805,0.217760784318181,NS,0.333749778918251,0.0163344453201882,0.173068641482188,0.045653772870639
RDH16,0.465030748112447,10.1249678355738,3.58301745159378,0.00089940660714793,0.174996989849544,-0.690506694046004,NS,NS,0.430479241154902,0.243517497959418,NS,0.728937886805007,0.00675482140662609,0.312682926028304,0.0199798188730933
DMD,-0.743057125084037,6.22203029875247,-3.57190289692218,0.000928889911909207,0.174996989849544,-0.717240527400541,NS,Down,-0.515909861623307,0.291298431671763,NS,-1.57922081455135,0.000727259965853092,-0.187213140521498,0.0456856800596159
HYOU1,0.506670515953138,7.70571665485742,3.54971453951399,0.000990548700714664,0.174996989849544,-0.770496312972572,NS,Up,0.500007776830758,0.21544045007159,NS,0.592139499489425,0.0343858959351578,0.497364207765121,0.000753504151066631
KMO,-0.502489061864386,8.53938914442103,-3.54821655436379,0.000994850048689048,0.174996989849544,-0.774086218924274,NS,Down,-0.481857769694676,0.230918066557219,NS,-0.738400929948725,0.00584349625276054,-0.390540141793656,0.0127866986130084
GPC1,0.37111414029422,6.82793469727,3.5454130608359,0.00100294827974932,0.174996989849544,-0.780802878429418,NS,NS,0.369763621069814,0.205292043738746,NS,0.382738944363291,0.0849056457072108,0.372825099363845,0.00118803307246688
CA14,-0.506244319551945,6.04470343763116,-3.54340376118104,0.00100879126551467,0.174996989849544,-0.785615281414953,NS,Down,-0.516042931505631,0.205292043738746,NS,-0.350970451244314,0.133952164730511,-0.630425978112556,0.00175840385710237
PDIA4,0.695892023242892,9.13750671088198,3.52745937707972,0.00105632914523066,0.174996989849544,-0.823758128122131,NS,Up,0.525422011455209,0.258063978828115,NS,1.284989025798,0.00441558534447971,0.298859801734215,0.00588919730042477
UBE2E1,-0.567834347349359,7.1377727434334,-3.52446504139186,0.00106549317894442,0.174996989849544,-0.830912354245375,NS,Down,-0.424881779050684,0.258063978828115,NS,-1.07430955385088,0.00309242163460821,-0.21569760594764,0.0136638063998998
DDX17,-0.367198122897271,10.2575100348049,-3.51844569135527,0.00108414635861088,0.174996989849544,-0.845285492028348,NS,NS,-0.297556951190563,0.258063978828115,NS,-0.754427065345395,0.000741001821359028,-0.0932154239034517,0.196839912626276
B4GALT7,0.245193591522263,6.78325627089605,3.5133653688126,0.00110013289795171,0.174996989849544,-0.857407419080442,NS,NS,0.228605462546226,0.243517497959418,NS,0.314215613581173,0.0367248512342132,0.189971242334774,0.00485313173359097
BTN2A2,0.279065033545143,5.63752394720983,3.51193892921848,0.00110466203817442,0.174996989849544,-0.860809499726216,NS,NS,0.245473916618171,0.247848747801979,NS,0.55141352741791,0.000624556083296859,0.10303322538643,0.211928345326591
ALDH18A1,0.573096070076497,6.56377245838318,3.5093253879036,0.00111300680696288,0.174996989849544,-0.867041147016434,NS,Up,0.55583807188002,0.230918066557219,NS,0.796162632607035,0.00871020032961926,0.437232046851855,0.0321291994047486
RBM47,-0.511928978775406,8.52786765403288,-3.50745426569468,0.00111901818859894,0.174996989849544,-0.871501248690299,NS,Down,-0.377361232021585,0.291298431671763,NS,-1.31830373029634,7.61925724921224e-06,0.0162077875105418,0.844345800663692
PDLIM7,0.508102379518413,5.7299675639279,3.50129289005516,0.0011390336617426,0.174996989849544,-0.88617986816687,NS,Up,0.437104614006047,0.247848747801979,NS,0.858719556741058,0.00568854642276613,0.263361456024612,0.0383278623679159
DNAJC12,-0.591694956088285,7.50668862415182,-3.48230874432502,0.00120288415004757,0.178194215063723,-0.931329841143527,NS,Down,-0.521354817888319,0.244104613402761,NS,-0.904727438896737,0.0156196769328211,-0.387254717368513,0.00773009717910467
GPD1,0.54169360049116,8.32720198759346,3.47876876573424,0.00121516360466436,0.178194215063723,-0.939736008130553,NS,Up,0.487363257496192,0.243517497959418,NS,0.822852102079351,0.013806734133347,0.357108988159183,0.0124547666508796
SSBP3,-0.389446832779826,7.6285916148592,-3.47649665968277,0.00122310822173916,0.178194215063723,-0.945129279068246,NS,NS,-0.342096653771769,0.247848747801979,NS,-0.698183810671086,0.00213623769981988,-0.172581377427557,0.099881306062952
BAZ2B,-0.567734622752623,6.51498587049769,-3.46487449992462,0.00126453006210996,0.181106424149646,-0.972690173103441,NS,Down,-0.422917297711541,0.260984067701447,NS,-1.07894594354078,0.00302284064988067,-0.203223028802153,0.0148967560451681
SERBP1,-0.362248558632292,8.0767804344822,-3.44721806145383,0.00133003737304559,0.182574805483801,-1.01447543897372,NS,NS,-0.296165010087115,0.258063978828115,NS,-0.687106459862177,0.0033310021641064,-0.154605700387717,0.0643040904759643
ADNP2,0.353861633092442,6.34305665837283,3.44595996278404,0.00133482692721416,0.182574805483801,-1.01744886695438,NS,NS,0.331205875742849,0.243517497959418,NS,0.565978512488067,0.00539085248005602,0.213403736141143,0.0722807175191484
NAA10,0.333469126402508,6.99660346355394,3.44470992686969,0.00133960212307641,0.182574805483801,-1.02040271579439,NS,NS,0.291619823304706,0.247848747801979,NS,0.509728672037018,0.0170293462999809,0.206562892053249,0.0127427397132689
ZC3H4,-0.480124850054881,6.6520308893531,-3.43022501414791,0.00139614023017514,0.187260078491745,-1.05459254151818,NS,NS,-0.346126216420134,0.308905343772308,NS,-1.12309053319919,0.000155678227811399,-0.0455100400070583,0.561264661643502
KLC2,0.266556733407325,5.14666561190713,3.41084377357329,0.0014753665086923,0.19479448435078,-1.10022875257148,NS,NS,0.257364872437615,0.243517497959418,NS,0.323624340650238,0.048699646508936,0.23054196497953,0.0087404972978642
IFT25,-0.49093973571272,6.72610704472976,-3.40472965309282,0.00150123855118429,0.195161011653957,-1.11459888888002,NS,NS,-0.33770538910309,0.318351445605985,NS,-1.17552564947468,0.000141805248900736,-0.0237770302269951,0.705009052565259
STK3,-0.28450267500199,6.80276995861844,-3.38330735838033,0.00159534878731911,0.195402032046743,-1.16484673434104,NS,NS,-0.247385126217361,0.249988794282189,NS,-0.506662321014739,0.00380153034329781,-0.140452863112379,0.0816306220900005
BRF2,0.226571061860013,6.29908935842712,3.37626119693756,0.0016275153296218,0.195402032046743,-1.18133938970962,NS,NS,0.215792925181242,0.243517497959418,NS,0.411008464021752,0.00190897880633779,0.0998436509582774,0.22400420749223
MXD4,0.34222608372616,7.07792723621704,3.37192611515938,0.00164761196772832,0.195402032046743,-1.19147773506921,NS,NS,0.316983692683594,0.243517497959418,NS,0.464868693783079,0.0374552012777597,0.265447836198111,0.00646865141710816
PPIF,0.611316112159933,8.71676058297499,3.3699870877284,0.00165667736738316,0.195402032046743,-1.19601036297729,NS,Up,0.597718507241373,0.243517497959418,NS,0.717635013097789,0.0402549235976642,0.522481744786509,0.0140117146654481
RPS6KA1,0.340894101292555,6.45048107267737,3.36770456225397,0.00166740967186666,0.195402032046743,-1.20134425737731,NS,NS,0.3303260421148,0.243517497959418,NS,0.477453866548607,0.0120110129067707,0.253242671475559,0.0464011905321737
OGDH,0.394059357056984,7.79837789900554,3.3665279729891,0.00167296779841459,0.195402032046743,-1.20409304364746,NS,NS,0.338018206314932,0.247848747801979,NS,0.597138314321643,0.02043276824912,0.245932742238709,0.00408710908826749
EMC1,0.226792048148504,7.47502969406674,3.36599666285636,0.00167548345839285,0.195402032046743,-1.20533414856027,NS,NS,0.227604316736671,0.230918066557219,NS,0.221627980298376,0.0792338032247293,0.238350579264801,0.00683661037607978
TRANK1,-0.255302334143994,6.82881048740964,-3.35906044686768,0.00170865799670776,0.195402032046743,-1.22152758314072,NS,NS,-0.243487911318583,0.243517497959418,NS,-0.307763089268333,0.0584942016458399,-0.217381677431415,0.00438104180423769
CDK14,-0.442666438364052,7.67611781155462,-3.35283443705598,0.00173896836789194,0.195402032046743,-1.23604851512653,NS,NS,-0.371141952736252,0.258063978828115,NS,-0.829210435671762,0.00174154497766765,-0.154346066455631,0.119929917838173
AKIRIN1,0.306249935491163,6.75576505317839,3.35232477330032,0.00174147215707136,0.195402032046743,-1.23723659804655,NS,NS,0.289848747241191,0.243517497959418,NS,0.514796416072246,0.0025761120954821,0.189697925499932,0.0698155207809755
WDR62,0.274851836402484,5.35322400405588,3.34869160786251,0.00175942037432873,0.195402032046743,-1.24570324559138,NS,NS,0.244104613809453,0.247848747801979,NS,0.444424591958267,0.00948588246778458,0.151009325783765,0.0639990068450639
RAB13,-0.255819682719887,8.05972467565991,-3.34085291175976,0.00179874677089388,0.195402032046743,-1.26395440528862,NS,NS,-0.243811988827177,0.243517497959418,NS,-0.320773878846021,0.0662451345018878,-0.213410794003485,0.00488879120575278
APOL2,0.304434182324854,6.57773393405065,3.33618224642251,0.00182257604655654,0.195402032046743,-1.27481890279154,NS,NS,0.289593456960489,0.243517497959418,NS,0.440090982074221,0.0166526791214395,0.21170002627756,0.0507590287414094
MAGI1,-0.262515976452532,7.68585836512487,-3.33096951210683,0.00184952598290152,0.195402032046743,-1.2869351060912,NS,NS,-0.237509010086949,0.247848747801979,NS,-0.424587399604616,0.00844836837687686,-0.153939984842067,0.051205642934368
WNT11,0.447537107211487,5.67380614642618,3.32772148509372,0.00186650983817128,0.195402032046743,-1.29447972319412,NS,NS,0.435430951535981,0.217760784318181,NS,0.290025895307403,0.0375918573192145,0.573489314501117,0.0113232217720166
ST3GAL6,-0.573666611449901,7.46086202514081,-3.319738166036,0.00190888787537695,0.195402032046743,-1.31300750097698,NS,Down,-0.499834547608121,0.247848747801979,NS,-0.857847944692763,0.0232438804097038,-0.373334157918162,0.00651888352850422
MARCHF2,0.355445771345766,6.59440249973921,3.31939948710934,0.0019107057978364,0.195402032046743,-1.31379300294681,NS,NS,0.339271646202818,0.243517497959418,NS,0.474239514551584,0.0244474517994518,0.264549893197525,0.0281034333995969
GNA12,0.270997930636915,6.59252577028821,3.31233858230602,0.00194898404073967,0.195402032046743,-1.33015999647447,NS,NS,0.275157928519925,0.230918066557219,NS,0.161248343470223,0.201444442708281,0.363514211452434,0.00150951788882741
TUT7,-0.406818820734656,8.15468759351283,-3.30569281783809,0.00198567768450124,0.195402032046743,-1.34554819227414,NS,NS,-0.384057707644349,0.247848747801979,NS,-0.623164456511541,0.00889915888218736,-0.2847793226139,0.0380652483134062
NUDT18,0.242937967567698,5.15183084577661,3.30279924807153,0.00200185871946402,0.195402032046743,-1.35224320131107,NS,NS,0.236146049031126,0.243517497959418,NS,0.353329042028749,0.00765564544249903,0.156491121974567,0.0965743615200217
BRMS1,0.241905600708607,6.16227945993883,3.29329100451774,0.00205591746922405,0.195402032046743,-1.37422141016592,NS,NS,0.241267243824178,0.230918066557219,NS,0.229704006486424,0.0484503333584876,0.24461836391066,0.0293794494183884
MGST2,-0.252852455624641,8.73702320640316,-3.29007373885933,0.00207452145041434,0.195402032046743,-1.38165058916655,NS,NS,-0.244596989937207,0.243517497959418,NS,-0.29600748215409,0.0721270404068875,-0.20842812845892,0.00740630597849089
SREBF2,0.505545358244676,7.7986068561438,3.28335411150979,0.00211389567444094,0.195402032046743,-1.39715500342929,NS,Up,0.461827820081176,0.247848747801979,NS,0.84342057225271,0.00637652727871131,0.301683255554148,0.0580328947697286
MTSS1,-0.275135417435312,9.6602996820708,-3.28332041708236,0.00211409488858004,0.195402032046743,-1.39723270575839,NS,NS,-0.234148775656145,0.258063978828115,NS,-0.558876841088003,0.00208355105275428,-0.107506660689937,0.127764686146271
RABGEF1,-0.279061612068449,6.23358744918188,-3.26580028940625,0.00222013346803936,0.195402032046743,-1.43757874493383,NS,NS,-0.258940030921288,0.247848747801979,NS,-0.552440550721501,0.000347266637851506,-0.0819782449237971,0.380819006064597
UNC119,0.182985292700129,6.50167385233675,3.25684570929323,0.00227626281874213,0.195402032046743,-1.45815559533607,NS,NS,0.182731270222805,0.243517497959418,NS,0.146604670370011,0.201975362490635,0.209414298453199,0.00877314104616516
GALNT10,0.253361920525991,6.02277970212577,3.25491512337767,0.00228853954319556,0.195402032046743,-1.46258798300288,NS,NS,0.243532933918029,0.247848747801979,NS,0.358510591322865,0.0179718298327937,0.194299079077612,0.0380405082397947
TOE1,0.239634178384885,6.64000006745774,3.25037745575458,0.00231764293403557,0.195402032046743,-1.47300040152168,NS,NS,0.235901053942991,0.243517497959418,NS,0.307624190971678,0.0233905536440952,0.190862910031139,0.0481184607104877
RFC5,-0.785276182089387,6.23541506411352,-3.24965364479618,0.00232231764152445,0.195402032046743,-1.47466058816959,NS,Down,-0.510290640688203,0.353384374817397,NS,-1.8575688297077,0.000396708500609063,-0.055958444994852,0.508406202364757
SNTB2,0.268812893237158,6.46004096468045,3.23963080403281,0.00238797710210802,0.195402032046743,-1.49762941975328,NS,NS,0.224409950195676,0.260984067701447,NS,0.537363199560691,0.00188939957939747,0.106018328804296,0.153544985460014
KDM3A,-0.427331879733069,5.90721370099381,-3.23792994382973,0.00239929283718946,0.195402032046743,-1.50152342667467,NS,NS,-0.334646642424596,0.307898883806891,NS,-0.917706219352064,0.000902759815753349,-0.0927088806635528,0.355527608248614
ECM2,-0.469293274029141,7.00975039363923,-3.23752010908819,0.00240202704508219,0.195402032046743,-1.50246155238549,NS,NS,-0.39205874993574,0.261499029420245,NS,-0.930935491825421,0.0018620323365881,-0.155436823148151,0.218461787435743
MAMLD1,-0.282385092221722,6.07215468724859,-3.2351282566111,0.00241804334335782,0.195402032046743,-1.50793531416813,NS,NS,-0.29835221290088,0.230918066557219,NS,-0.127510450404711,0.419046773106492,-0.382200235609584,0.000737587359504488
ANXA10,-0.45001025940941,6.92722005402206,-3.23507789249487,0.00241838167800325,0.195402032046743,-1.50805054927705,NS,NS,-0.363485580395569,0.291298431671763,NS,-0.971192039822297,0.000719618830088962,-0.0801774149382917,0.442339209271319
TFIP11,0.273672835294327,6.66668485795869,3.23223226212055,0.00243757111522534,0.195402032046743,-1.51455990072958,NS,NS,0.254176427562135,0.247848747801979,NS,0.432332953883365,0.010464091555596,0.164080676139416,0.0791994899815662
IL32,1.12359436513412,7.96745732410548,3.2299818430261,0.00245284897447997,0.195402032046743,-1.51970553293556,NS,Up,1.1134063590295,0.243517497959418,NS,1.23824063011932,0.0814693318354665,1.11131339868968,0.00138899551947593
VWA8,-0.484903106780041,8.24158508581594,-3.22289665844002,0.00250154498382421,0.195402032046743,-1.53589336265871,NS,NS,-0.329549293121517,0.340438531657198,NS,-1.03330192402156,0.0020961503399971,-0.113989194389589,0.0953598714401137
ARHGAP29,-0.360809066867347,7.62296698706671,-3.21615828355639,0.00254870699592788,0.195402032046743,-1.55127102372914,NS,NS,-0.290091112397493,0.291298431671763,NS,-0.739713450849253,0.00182774484012516,-0.132317461009575,0.130380940895813
IL17RC,0.308457659406305,7.68283244821593,3.21349341530503,0.00256759010485781,0.195402032046743,-1.55734772283849,NS,NS,0.302241837473835,0.243517497959418,NS,0.509201517865857,0.00263997443724844,0.161207879660505,0.182784470893431
MYO9B,0.268564931441851,7.43109139094349,3.20397192119954,0.00263614817089812,0.195402032046743,-1.57903726535534,NS,NS,0.240283522253128,0.258063978828115,NS,0.463698682882233,0.00820927979276172,0.136966521144821,0.102709608497718
SLC17A5,0.273914445564707,7.12257522285754,3.20231190135238,0.00264827711340242,0.195402032046743,-1.58281513711544,NS,NS,0.275109613400584,0.243517497959418,NS,0.268914804631128,0.0733218553004827,0.285458252767723,0.0121918567799273
ELN,-0.384169466534525,6.02574253713851,-3.200430197278,0.00266208973861401,0.195402032046743,-1.58709622904454,NS,NS,-0.387731260029972,0.243517497959418,NS,-0.300561113402666,0.116768745967958,-0.455093670726926,0.00801870402089867
POLR2D,0.204939502723843,6.26997802556875,3.20019652560478,0.00266380976000924,0.195402032046743,-1.58762776317536,NS,NS,0.198744709193058,0.247848747801979,NS,0.258472015756694,0.0473381281107631,0.161036588880864,0.0292159819300049
PLPPR1,-0.549630355817611,6.11226091544124,-3.19914527849129,0.00267156086281366,0.195402032046743,-1.59001877875188,NS,Down,-0.527881227774745,0.247848747801979,NS,-0.953331726266586,0.00153880624105684,-0.292775189277159,0.17982481093295
ATP13A2,0.342225681326602,5.82322037503553,3.19294783460037,0.00271769225073071,0.195402032046743,-1.60410588381494,NS,NS,0.271419203468674,0.299486643486829,NS,0.649048505063462,0.00482130467145052,0.123258940453882,0.115283136679659
SCML1,-0.486836591009432,7.30443780518817,-3.18834649198674,0.00275242990736864,0.195402032046743,-1.61455531389135,NS,NS,-0.346243266204703,0.337735359489948,NS,-1.06831539151258,0.00135493225851517,-0.117542627216749,0.193532737852101
CYTH2,0.245462888046924,7.07878254214877,3.18749237166657,0.00275892415952956,0.195402032046743,-1.61649407302165,NS,NS,0.212864444675697,0.258063978828115,NS,0.363272358698186,0.0324668713785897,0.165427622662662,0.0072213250237398
MEIS1,-0.312172335010381,5.84956194718194,-3.18622192004991,0.00276861081362577,0.195402032046743,-1.61937733204368,NS,NS,-0.287709669598307,0.253412811036326,NS,-0.498349921973221,0.0113963301540044,-0.186192658530253,0.084129215631359
GRAMD1C,-0.338362239940356,6.77153996751682,-3.18293274621739,0.00279383922045629,0.195402032046743,-1.62683910453422,NS,NS,-0.328765057907941,0.247848747801979,NS,-0.441778248569631,0.0264487237374682,-0.285991294252002,0.0280982529920242
LRFN3,0.273380656273905,5.02933791234733,3.17593858747081,0.00284821075643995,0.195402032046743,-1.64269188262543,NS,NS,0.264253121831812,0.247848747801979,NS,0.327220873071139,0.0663966278746638,0.22938957263769,0.0165155736997923
HNMT,-0.418102576680997,8.68339407090248,-3.17430619825383,0.00286104410088313,0.195402032046743,-1.64638905257034,NS,NS,-0.31042435916139,0.3156868545113,NS,-0.894491395840349,0.00201408195149739,-0.12759146575242,0.123034254571031
PPP2R1A,0.34251350176937,8.09651302588544,3.17185805458831,0.00288039329435998,0.195402032046743,-1.6519318478693,NS,NS,0.287730788536566,0.260984067701447,NS,0.581337013565613,0.0127973349306005,0.167915974960772,0.0424699911871604
