pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,0.000116009918934676,0.0113584256993315,0.538434096309916,0.413756548175394,1.88136208832686,72,GATAD2A;MBD3;SMARCB1;H2AX;H4C2;H4C13;H4C1;H2BC10;H4C8;H3-3B;BCL7B;H3C8;H2BC11;H2BC12;H3C11;H2AC14;SMARCC2;BCL7C;H3C10;ARID1A;RBBP4;H3C1;DPF2;BCL7A;H4C6;H2BC5;SMARCA4;HDAC1;H4C9;DPF1;H3C6;SMARCD3;H2AC6;H2BC14;DNMT3L;H2BC9;H3C2;CHD4;H2AZ2;CHD3
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,0.000244251020733895,0.0193994820120416,0.49849310876659,0.393189198509456,1.82416308078445,81,GOLGA2;CAPNS1;C1QBP;H2AX;FADD;H4C2;H4C13;H4C1;TRAF2;H2BC10;H4C8;BCL2L11;H3-3B;H3C8;H2BC11;DNMT1;TRADD;CDC25A;H2BC12;LMNA;H3C11;H2AC14;CAPN1;PRDX2;H3C10;RBBP4;H3C1;H4C6;H2BC5;H4C9;CDK5;EZH2;CDK5R1;FASLG;H3C6;CDC25B;H2AC6;CDKN2A;H2BC14;RIPK1;H2BC9;H3C2
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,0.000227487424077018,0.0193994820120416,0.518848077743792,0.348407748213315,1.75636003028915,128,PREB;YKT6;STX5;SEC16A;GOLGA2;CTSZ;TMED3;NAPA;ACTR1A;KDELR3;ARCN1;ARF1;SPTB;ARF4;ARFGAP1;CSNK1D;COPG1;DYNC1H1;GOSR2;KDELR1;TMED9;PPP6R1;TUBB1;COG4;LMAN2;FOLR1;CAPZB;GORASP1;COPE;BET1L;ARF5;SPTBN2;COPZ2;TUBB4B;TUBA3C;SEC24C;SPTBN4;SPTAN1;SEC13;GBF1;DCTN2;TRAPPC6A;ARFGAP3;SPTBN5;TMEM115
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.000259683318764914,0.0193994820120416,0.49849310876659,0.292411383773941,1.61638895775706,233,GAS6;ANXA5;VAV2;HSPA5;SERPINE1;GNA12;MANF;LGALS3BP;DGKQ;RAC2;CTSW;CRK;AKT1;ACTN1;GNA11;PIK3R2;GNB2;PRKCZ;ABHD6;AAMP;SHC1;PFN1;DGKZ;TGFB1;PRKCE;CFL1;PRKCG;PDPK1;GP9;MGLL;CYB5R1;MPIG6B;CSK;CLU;RHOA;GNAI2;VEGFB;DAGLA;APOA1;FLNA;STX4;STXBP2;PTPN6;ADRA2C;RARRES2;LAT;COL1A1;PSAP;F2;PF4;APBB1IP;VAV1;TEX264;PIK3R5;QSOX1;MAPK3;PRKCD
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,0.000270187771755454,0.0193994820120416,0.49849310876659,0.419893836055551,1.86768754135556,66,PRMT1;SETD1A;H2AX;H4C2;H4C13;H4C1;H2BC10;H4C8;H3-3B;H3C8;H2BC11;H2BC12;H3C11;H2AC14;PF4;H3C10;SIN3B;GATA1;H3C1;KMT2B;ITGA2B;TNRC6B;H4C6;H2BC5;HDAC1;H4C9;H3C6;RBBP5;H2AC6;H2BC14;H2BC9;H3C2;PRKCQ
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.000330038558465492,0.0222157204667084,0.49849310876659,0.427767423160719,1.87856146621429,62,ANGPTL8;LDLRAP1;P4HB;APOE;NR1H2;AP2M1;MBTPS1;FURIN;LDLR;APOA4;HDLBP;CES3;APOA1;SCARB1;LIPG;LSR;LMF2;PLTP;AP2A2;AP2S1;NR1H3;APOBR;PCSK5;LIPC;FGF21;MYLIP
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,0.000409820015968324,0.0253186680601402,0.49849310876659,0.383205127363606,1.7741976769483,85,GATAD2A;MBD3;H2AX;UBTF;H4C2;H4C13;H4C1;H2BC10;ERCC2;H4C8;H3-3B;H3C8;POLR2E;H2BC11;H2BC12;H3C11;H2AC14;H3C10;ERCC3;MAPK3;POLR2L;RBBP4;KAT2A;H3C1;H4C6;H2BC5;HDAC1;H4C9;POLR1E;EHMT2;GTF2H4;POLR1B;H3C6;H2AC6;H2BC14;POLR1C;H2BC9;H3C2;POLR1G;CHD4;GTF2H3;H2AZ2;CHD3;TAF1A;H2BC4;MTA1;POLR2F
REACTOME_SNRNP_ASSEMBLY,0.00042315322663187,0.0253186680601402,0.49849310876659,-0.471043188799116,-1.9423016763655,45,NUP43;SNRPE;NCBP1;NUP88;NUP107;NUP133;NUP205;NUP153;NUP54;NUP50;GEMIN6;SEH1L;SNRPD2;NDC1;SNUPN;GEMIN2;NUP160;GEMIN8;RANBP2;NUP58;NUP155;SNRPD3;TGS1;SNRPF;TPR
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,0.000501255247486764,0.0269925950771622,0.477270815362862,0.519050114284251,1.95627730620946,31,LDLRAP1;APOE;NR1H2;AP2M1;LDLR;HDLBP;CES3;APOA1;SCARB1;LSR;AP2A2;AP2S1;NR1H3;APOBR;LIPC;MYLIP
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,0.000496003454875792,0.0269925950771622,0.477270815362862,0.434178667372894,1.86271334405874,56,H2AX;H4C2;H4C13;H4C1;H2BC10;H4C8;H3-3B;H3C8;POLR2E;H2BC11;H2BC12;POLR2D;H3C11;H2AC14;H3C10;POLR2L;H3C1;H4C6;H2BC5;POLR2I;POLR2J;H4C9;H3C6;H2AC6;H2BC14;H2BC9;H3C2;H2AZ2;POLR2A;H2BC4;POLR2F
REACTOME_MEMBRANE_TRAFFICKING,0.000609406550762205,0.0312538502462331,0.477270815362862,0.236222105411951,1.4221172321677,500,ULK1;PREB;YKT6;STX5;CYTH2;SEC16A;GALNT2;RAB32;HIP1R;PIP5K1C;GOLGA2;LDLRAP1;CTSZ;CHMP6;GJC2;SBF1;TMED3;AKT1;MYO1C;DENND6B;RIN1;CTTN;KLC2;NAPA;SLC2A8;PLIN3;HPS1;AP2M1;ACTR2;CFTR;ACTR1A;RAB35;KDELR3;ARCN1;AP1B1;AVP;RIN3;DNASE2;ARFIP2;KIF2C;AGPAT3;ARF1;FCHO1;EXOC2;SPTB;HSPA8;ARF4;TRAPPC12;FTH1;ARFGAP1;CSNK1D;COPG1;PRKAA2;COPS7B;LDLR;DYNC1H1;GOSR2;KDELR1;RAB5C;GPS1;TMED9;PPP6R1;TUBB1;COG4;LMAN2;MAN2A2;MYH9;TSC2;FOLR1;AP1G2;SNF8;VPS4A;IGF2R;CAPZB;GGA3;GORASP1;AKT2;STX4;KIF3A;COPE;TOR1B;CYTH4;PACSIN2;BET1L;BNIP1;ARF5;SPTBN2;COPZ2;TUBB4B;ARPC2;CYTH3;TUBA3C;ARFRP1;KIF5B;KIF22;SEC24C;YWHAH;OPTN;KIF26B;TOR1A;AP2A2;SPTBN4;ARPC5;EPN1;DENND2B;VPS37B;ASPSCR1;VPS51;ARPC1A;HGS;CHMP7;CLTB;EXOC3;AP2S1;MVB12B;SPTAN1;SEC13;SH3GL1;GBF1;BIN1;GJA3;AVPR2;MYO5A;DCTN2;MYO6;GJB1;TRAPPC6A;TBC1D17;SYNJ2;RGP1;STX10;ARFGAP3;MADD;GGA1;EREG;RAB5B;KIF1C
REACTOME_GENE_SILENCING_BY_RNA,0.000678022331169251,0.0322543079336648,0.477270815362862,0.384958806964337,1.74438441516656,74,H2AX;H4C2;H4C13;H4C1;TARBP2;H2BC10;H4C8;H3-3B;H3C8;POLR2E;H2BC11;H2BC12;DDX4;ELAC2;POLR2D;H3C11;H2AC14;H3C10;FKBP6;POLR2L;H3C1;TNRC6B;H4C6;H2BC5;POLR2I;MYBL1;POLR2J;PIWIL2;H4C9;H3C6;H2AC6;H2BC14;H2BC9;H3C2;TDRKH;PIWIL1;H2AZ2
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,0.000718758951168017,0.0322543079336648,0.477270815362862,0.368468040136043,1.71854717539564,87,CDKN1A;RPS6KA1;UBE2S;STAT3;H2AX;CDKN2B;H4C2;H4C13;H4C1;H2BC10;H4C8;IL6;H3-3B;H3C8;H2BC11;H2BC12;H3C11;H2AC14;FZR1;H3C10;MAPK7;MAPK3;CDKN2D;H3C1;ANAPC5;ANAPC2;H4C6;H2BC5;H4C9;EHMT2;RELA;H3C6;CDK4;H2AC6;CEBPB;RPS6KA2;CDKN2A;H2BC14;H2BC9;H3C2;IGFBP7;MAPK1;H2AZ2
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,0.000708835257562147,0.0322543079336648,0.477270815362862,0.313041793654481,1.63282600759943,158,PREB;YKT6;STX5;SEC16A;GOLGA2;CTSZ;TMED3;NAPA;MGAT4B;B4GALT1;ACTR1A;KDELR3;ARCN1;ARF1;SPTB;ARF4;ARFGAP1;CSNK1D;COPG1;DYNC1H1;GOSR2;KDELR1;TMED9;PPP6R1;MGAT1;TUBB1;COG4;LMAN2;MAN2A2;FOLR1;CAPZB;GORASP1;COPE;BET1L;ARF5;SPTBN2;COPZ2;TUBB4B;TUBA3C;SEC24C;SPTBN4;B4GALT4;SPTAN1;SEC13;GBF1;DCTN2;TRAPPC6A;ARFGAP3;B4GALT2;ST3GAL4;SPTBN5;TMEM115;MGAT2;DYNLL1;TUBB2B
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,0.000865903670526151,0.0373031301262666,0.477270815362862,0.360285731185426,1.71480484646818,96,SPI1;ABL1;LMO2;H2AX;H4C2;H4C13;H4C1;H2BC10;PSMA7;H4C8;PSMC3;MYB;PSMC4;H3-3B;ADRM1;H3C8;H2BC11;PSMD2;H2BC12;PSMD13;H3C11;TAL1;H2AC14;TCF3;H3C10;LDB1;PSMD3;PSMD8;GATA1;H3C1;PSMC5;PSMB3;H4C6;PSMD7;H2BC5
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.000949000764283399,0.0382813911576328,0.477270815362862,0.474555465494328,1.883255823655,39,HBB;S100A9;HYOU1;APOE;FTH1;APOA1;LRP1;AMBP;COL1A1;SCARB1;CALR;MARCO;CD36;STAB2;STAB1
REACTOME_DENGUE_VIRUS_INFECTION,0.000959700613979652,0.0382813911576328,0.477270815362862,0.258519530838497,1.48545457355422,320,GAS6;HSPA5;MMP9;GPC1;MLST8;DHX38;P4HB;HYOU1;PCBP1;EIF4G1;UBA7;HNRNPF;NRBP1;PRCC;AP2M1;PUF60;PAF1;RPN1;VCP;FASN;NPLOC4;H4C2;H4C13;HNRNPM;H4C1;PTBP1;HSPA8;SYMPK;H2BC10;FURIN;MAPKAP1;PQBP1;DDX5;H4C8;CD14;CAMK2B;KDELR1;KPNA2;HSPG2;H2AC25;SF3B2;VTN;H3C8;POLR2E;H2BC11;U2AF2;HDLBP;CLU;SDC1;SDC4;AGRN;APOA1;TXNL4A;CSTF1;H2BC12;DPM2;VIM;STAT2;SCAP;POLR2D;NMT1;SNRPB;H3C11;TAL1;H2AC15;DDX23;PRPF6;H2AC14;F2;CALR;NCL;H3C10;NFKBIB;PABPC1;AP2A2;BECN1;GTF2F2;RRBP1;AP2S1;POLR2L;RPL18;GBF1;SRSF9;H3C1;CPSF4;MAPRE3;BUD31;SRRT;DPM3;PRPF8;HNRNPH1;EIF4A3;SRSF5;LY6E;AUP1;H4C6;MAP1LC3B;C1QA;MERTK;PML;CWC25;H2AC13;H2BC5;POLR2I;CD2BP2;POLR2J;DHX9;FUS;DNAJA2;SNRNP40;SRSF1;SDC3;EIF4G3;UBA1
REACTOME_HDACS_DEACETYLATE_HISTONES,0.00101339186358739,0.0389793941815577,0.45505986738723,0.3899676098372,1.74486354644213,68,GATAD2A;MBD3;BRMS1;H4C2;H4C13;H4C1;H2BC10;H4C8;H2AC25;H3C8;H2BC11;H2BC12;H3C11;H2AC15;H2AC14;H3C10;SAP30;RBBP4;H3C1;NCOR2;HMG20B;H4C6;H2AC13;H2BC5;HDAC1;H4C9;H3C6;H2AC11;H2AC6;RCOR1;H2BC14;H2BC9;H3C2;CHD4;PHF21A;CHD3
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,0.00135836763998786,0.045865659838668,0.45505986738723,0.399403482284678,1.72668679847671,58,ALG12;SLC35C1;NANS;GFUS;ALG3;GFPT1;MVD;PMM2;NEU1;GMDS;NAGK;GMPPA;CTSA;DHDDS;CMAS;GMPPB;DPM2;ST8SIA5;DOLK;RENBP;AMDHD2;MPDU1
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.00129567751986514,0.045865659838668,0.45505986738723,0.349994173000067,1.67456026902551,102,CDKN1A;MMP9;HMOX1;CCND1;LAMA5;JUNB;LBP;AKT1;STAT3;BIRC5;FSCN1;ITGB2;BCL2L1;TGFB1;PIM1;HSPA8;TYK2;IL4R;IL6;IL23A;TNF;BATF;SOCS3;VIM;OPRD1;JAK3;POMC;SOCS1;BCL2;CCL22
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,0.00123556698895149,0.045865659838668,0.45505986738723,-0.450313095256612,-1.85682311219929,45,NUP43;TMPO;PRKCA;NEK7;NUP88;NUP107;NUP133;NUP205;NUP153;NUP54;NUP50;SEH1L;NDC1;CCNB2;NUP160;RANBP2;NUP58;LEMD3;NUP155;VRK2;NEK9;VRK1;TPR
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,0.0013627679803504,0.045865659838668,0.45505986738723,-0.390567748575233,-1.74163759534352,66,NUP43;STAG2;PIAS1;NUP88;NUP107;SMC5;PHC3;NUP133;SMC3;NUP205;NUP153;NUP54;NUP50;STAG1;SUMO1;PIAS2;SEH1L;NDC1;MDC1;NUP160;SMC1A;RAD21;WRN;RANBP2;CETN2;NUP58;NUP155
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.00154731818644168,0.0504988389938695,0.45505986738723,0.428651872888207,1.80073275972106,50,SLC35C1;NANS;GFUS;GFPT1;MVD;PMM2;NEU1;GMDS;NAGK;GMPPA;CTSA;DHDDS;CMAS;GMPPB;DPM2;ST8SIA5;DOLK;RENBP;AMDHD2
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,0.00168633096774653,0.0532105354213155,0.45505986738723,0.433173121849694,1.79979643858756,48,H2AX;PKN1;H4C2;H4C13;H4C1;H2BC10;H4C8;KLK3;H3-3B;H3C8;H2BC11;H2BC12;H3C11;H2AC14;H3C10
REACTOME_ISG15_ANTIVIRAL_MECHANISM,0.00172921888555807,0.0532105354213155,0.45505986738723,-0.386940518257179,-1.72546288375523,66,RIGI;NUP43;HERC5;UBE2E1;NUP88;NUP107;IFIT1;PPM1B;NUP133;NUP205;NEDD4;NUP153;NUP54;NUP50;KPNA1;JAK1;EIF4E;UBE2N;SEH1L;NDC1;UBB;ARIH1;NUP160;STAT1;RANBP2;NUP58;NUP155;KPNA5
REACTOME_CHOLESTEROL_BIOSYNTHESIS,0.00188412391427098,0.05636670710194,0.45505986738723,0.557347129927762,1.90301539209623,22,SREBF2;MVK;SQLE;MVD;TM7SF2;DHCR7;NSDHL;SREBF1;PMVK
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS,0.00233646943477484,0.0662204626645396,0.431707695803346,-0.49089013739799,-1.79806321249369,28,NUP43;NUP88;NUP107;NUP133;NUP205;NUP153;NUP54;NUP50;XPO1;SEH1L;NDC1;NUP160;RANBP2;NUP58;NUP155
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,0.00232185687423723,0.0662204626645396,0.431707695803346,0.485327842998687,1.80984958576,30,HIRA;H2AX;H4C2;H4C13;H4C1;H2BC10;H4C8;H3-3B;H2BC11;H2BC12
REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,0.00249807431049187,0.0672606508099935,0.431707695803346,0.425146019214523,1.76644452914021,48,H2AX;KDM6B;H4C2;H4C13;H4C1;H2BC10;H4C8;H3-3B;H3C8;H2BC11;H2BC12;H3C11;H2AC14;H3C10;H3C1;H4C6;H2BC5;H4C9;H3C6;H2AC6;H2BC14;H2BC9;H3C2;H2AZ2
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.00246834569242987,0.0672606508099935,0.431707695803346,0.282351423196179,1.49997439574931,180,PRMT1;CCND1;SPI1;BLK;PHC2;SETD1A;ABL1;SMARCB1;LMO2;H2AX;H4C2;H4C13;H4C1;CSF2;H2BC10;PSMA7;H4C8;PSMC3;MYB;PSMC4;H3-3B;ADRM1;H3C8;H2BC11;PSMD2;H2BC12;PSMD13;CBX6;SOCS3;H3C11;TAL1;FOXP3;H2AC14;CCND3;SMARCC2;PF4;TCF3;H3C10;CLDN5;SIN3B;LDB1;CBX4;ARID1A;PSMD3;PSMD8;GATA1;H3C1;PSMC5;CSNK2B;CSNK2A2;PSMB3;KMT2B;ITGA2B;TNRC6B;H4C6;PML;PSMD7;H2BC5
REACTOME_REGULATION_OF_CDH1_GENE_TRANSCRIPTION,0.0026251566462424,0.0689583831220261,0.431707695803346,0.35167424685926,1.62504097130149,79,ZBTB33;KMT5A;H2AX;H4C2;H4C13;H4C1;H2BC10;CDH1;H4C8;FOXA2;H3-3B;H3C8;H2BC11;H2BC12;H3C11;H2AC14;CTBP1;TCF3;H3C10;MAPK3;ARID1A;RBBP4;PKM;H3C1;H4C6;TFAP2A;H2BC5;SMARCA4;HDAC1;H4C9;EZH2;H3C6;H2AC6;H2BC14;H2BC9;H3C2;MAPK1;H2AZ2;SNAI1
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,0.00269051861651706,0.0689925845235445,0.431707695803346,0.499175244357392,1.84162425357525,28,ANGPTL8;P4HB;APOE;MBTPS1;FURIN;APOA4;APOA1;LIPG;LMF2;PLTP;PCSK5;LIPC;FGF21;LMF1;LPL;APOC3
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.00288126409816606,0.0705254871301102,0.431707695803346,0.588289412756713,1.90540499509203,19,GZMM;CRP;FCN1;C1R;MASP2;CFB;FCN2;CFP;FCN3;C1QA;CFD;C1QB;C2
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,0.00282004193455281,0.0705254871301102,0.431707695803346,-0.478582014433279,-1.8009767824097,31,NUP43;NEK7;NUP88;NUP107;NUP133;NUP205;NUP153;NUP54;NUP50;SEH1L;NDC1;CCNB2;NUP160;RANBP2;NUP58;NUP155;NEK9
