pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY,0.084,0.683700734802939,0.219250346703755,0.450513364428714,1.40162105565141,15,TRAF2;TNFRSF1A;TRADD;TNF;MAP2K7
KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY,0.0891953060557868,0.683700734802939,0.287805130535564,-0.483802088578217,-1.49402944019518,15,IFNA2;JAK1;IFNA13;JAK2;IFNA5;STAT1;IFNA10
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_ANTEROGRADE_AXONAL_TRANSPORT,0.0766045548654244,0.683700734802939,0.234392647294686,0.430838761078408,1.44864217799461,20,HTT;KLC2;TUBB1;TUBB4B;KIF5C;TUBA3C;KIF5B
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY,0.214,0.720771947962436,0.132147260608774,0.396241794860452,1.23277329077636,15,IKBKG;ABL1;PRKD2
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY,0.294,0.720771947962436,0.110122263835536,0.369097913966188,1.14832422001075,15,ACTR2;ARPC1B;ARPC5L;ARPC2;ARPC5;ARPC1A
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,0.197033898305085,0.720771947962436,0.142901149386948,0.343871383850877,1.23572720321158,26,IKBKG;AKT1;GNB2;IL6;AKT2;PIK3CD
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY,0.260869565217391,0.720771947962436,0.120433371642259,0.345668198228786,1.16226666860759,20,RAC2;RAC3;GNB2;CFL1
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY,0.293139293139293,0.720771947962436,0.112843355675562,0.349558281481083,1.1398720104206,18,AKT1;GNB2;AKT2;PIK3R5;GNG7;GNB3;GNB5;MTOR;GNB1;PIK3CG;GNG11;GNGT1
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.272912423625255,0.720771947962436,0.116234148779716,0.281998766980075,1.11726452705465,37,PSMA7;PSMC3;PSMC4;ADRM1;PSMD2;PSMD13;PSMD4;PSMD9;PSMD3;PSMD8;PSMC5;PSMB3;PSMD7
KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY,0.191146881287726,0.720771947962436,0.141225119642531,0.399676183990084,1.27145291277912,16,ATF4;CREB3;ARAF;HRAS;MAP2K2;MAPK3
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES,0.125,0.720771947962436,0.173747838999571,-0.385605292807951,-1.31016035815794,21,MGA;EZH1;SUZ12;UBB;E2F6;YAF2;TFDP1;CBX3;RYBP
KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY,0.256728778467909,0.720771947962436,0.121543282035469,0.329848004612028,1.17043524960776,24,ATF4;CREB3;CAMK1D;CAMK1;PLCB3;CAMK2B
KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY,0.194616977225673,0.720771947962436,0.142056643575821,0.369435662491358,1.24218183480239,20,PPP2R3B;PPP2R1A;AKT1;PPP2R5B;AKT2
KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING,0.186897880539499,0.720771947962436,0.139599673451922,-0.380111765528681,-1.25464759728884,19,PPP2R5A;KIF4A;NCAPD3;SMC2;SMC4;PPP2R5C
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY,0.238095238095238,0.720771947962436,0.126875729929857,0.353044691463016,1.18706921700887,20,RAC2;RAC3;GNB2;CFL1
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY,0.294605809128631,0.720771947962436,0.112378519110475,0.327430592760912,1.12030524613791,21,GNB2;HRAS;MAP2K2;MAPK3;GNG7;GNB3;CXCR2;GNB5;RAF1;MAPK1;GNB1
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY,0.213250517598344,0.720771947962436,0.135002033828631,0.360434025888105,1.2119149423301,20,AKT1;GNB2;AKT2;PIK3R5;GNG7;GNB3;CXCR2;GNB5;MTOR;GNB1
KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING,0.277131782945736,0.720771947962436,0.111918316325105,-0.357652654125556,-1.13930240142449,17,RPA3;NBN;MRE11;RAD50;WRN;RPA4;BLM;UIMC1;RBBP8
KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY,0.15527950310559,0.720771947962436,0.160801401070022,0.389272045088811,1.28945545995555,19,ATF4;CREB3;ARAF;HRAS;ESR2;MAP2K2;MAPK3
KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY,0.169772256728778,0.720771947962436,0.153158808683073,0.379385067173107,1.25670505360938,19,CTTN;ACTR2;ARPC1B;ARPC5L;ARPC2;ARPC5;ARPC1A
KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY,0.25625,0.720771947962436,0.122107920287081,0.310055414311181,1.14821994485777,29,AKT1;FGFR4;RPS6KB2;FGFR3;AKT2;PIK3CD;FGF8;FGF22;FGF21
KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY,0.256360078277887,0.720771947962436,0.11776578836269,-0.267957795058828,-1.12579029022016,48,GRPR;HTR2C;TACR3;PLCB1;CCKBR;CHRM2;PTGER3;OXTR;LHCGR;TRHR;HTR2B;GNA14;BDKRB1;TACR2;AGTR1;CXCR4;CYSLTR2;ITPR3;GNAQ;EDNRB
KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY,0.166666666666667,0.720771947962436,0.149207542435322,-0.394835835304996,-1.25774941173373,17,MAPK8;TRAF6;IL1RAP;MAP2K4;IL1A;MAPK10
KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION,0.291925465838509,0.720771947962436,0.112843355675562,0.342229773171286,1.13362892389148,19,TACC3;TUBB1;TUBB4B;TUBA3C;CLTB;TUBB2B;TUBA4A
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION,0.182194616977226,0.720771947962436,0.147331213699377,0.375201684708762,1.24284768720512,19,KIF2C;TUBB1;TUBB4B;TUBA3C;MAPRE3;TUBB2B;TUBA4A;AURKB
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR,0.287090558766859,0.720771947962436,0.109250039480711,-0.318473485907666,-1.1220248728175,24,RFC5;RPA3;PMS1;RFC3
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION,0.247126436781609,0.720771947962436,0.118815039412263,-0.313791837812832,-1.15818895840776,29,RFC5;RPA3;RFC3;POLA1;MCM10;PRIM1;GINS3
KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S,0.212,0.720771947962436,0.132846300606183,0.397558224761432,1.2368689203696,15,CDKN1A;CCND1;CCND3;TADA3;E2F2
KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY,0.193415637860082,0.720771947962436,0.142056643575821,0.387607268578166,1.2452673721196,17,PPP2R3B;PPP2R1A;AKT1;PPP2R5B;AKT2
KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY,0.230932203389831,0.720771947962436,0.130777137971974,0.333636519400341,1.19894746224833,26,ATF4;RAC2;CREB3;CYBA;PIK3CD;MAPK3;PRKCD
KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY,0.251937984496124,0.720771947962436,0.118287526124085,-0.367197655860238,-1.16970800102646,17,RIGI;IFNA2;IFNA13;IFNA5;IFNA10
KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING,0.115163147792706,0.720771947962436,0.181383128498408,-0.417716467380784,-1.35938643201443,18,CASQ1;ASPH;CACNA2D3;CACNB2;CACNB1;CACNB4;CACNA2D2;CACNG4;CACNA2D1;CASQ2;TRDN
KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY,0.273255813953488,0.720771947962436,0.112843355675562,-0.36200900990456,-1.15317957119585,17,IFNA2;JAK1;IFNA13;IFNA5;STAT1;IFNA10
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR,0.142034548944338,0.720771947962436,0.161978948883402,-0.405711316865992,-1.32031773351081,18,FRZB;WNT2;WNT10B;WNT5A;SFRP1;CER1
KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION,0.104046242774566,0.720771947962436,0.191892240384838,-0.384094979469311,-1.3532182098633,24,HMGA2;CDK14;JMJD1C;BMP2K;CCNT1;AFF1;CDKN1B;MEF2C;KLF3
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY,0.130434782608696,0.720771947962436,0.176694268938498,0.390570131418912,1.31324387903753,20,ATF4;CREB3;CAMK1D;CAMK1;CACNA1H;CAMK2B
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY,0.141078838174274,0.720771947962436,0.169570644405628,0.383054481102856,1.31062263033412,21,ATF4;CREB3;CAMK1D;CAMK1;CACNA1H;CAMK2B
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PRKACA_TO_ACTH_CORTISOL_SIGNALING_PATHWAY,0.232,0.720771947962436,0.126253987849115,0.391483390437168,1.21796911323673,15,ATF4;CREB3;NR5A1
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY,0.254335260115607,0.720771947962436,0.117249716749792,-0.342516214968723,-1.15231015484446,20,PTCH1;BMP2;WNT2;WNT10B;WNT5A
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.210204081632653,0.720771947962436,0.135002033828631,0.301618886798362,1.17060124394294,34,PSMA7;PSMC3;PSMC4;ADRM1;PSMD2;PSMD13;PSMD4;PSMD9;PSMD3;PSMD8;PSMC5;PSMB3;PSMD7
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ANTEROGRADE_AXONAL_TRANSPORT,0.248447204968944,0.720771947962436,0.12384217120105,0.354987251164448,1.17588780135542,19,TUBB1;CAPN1;TUBB4B;TUBA3C;TUBB2B;TUBA4A;CDK5;CDK5R1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.116326530612245,0.720771947962436,0.186432558434075,0.34228159422412,1.32841568454361,34,HTT;PSMA7;PSMC3;PSMC4;ADRM1;PSMD2;PSMD13;PSMD4;PSMD9;PSMD3;PSMD8;PSMC5;PSMB3;PSMD7
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM,0.234927234927235,0.720771947962436,0.128142916898415,0.369756482546649,1.20573617463933,18,HTT;SLC25A5;CASP9;GRIN2C;SLC25A6;CASP3;DLG4;GRIN1;VDAC1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.189795918367347,0.720771947962436,0.142901149386948,0.307423128878089,1.19312786046486,34,PSMA7;PSMC3;PSMC4;ADRM1;PSMD2;PSMD13;PSMD4;PSMD9;PSMD3;PSMD8;PSMC5;PSMB3;PSMD7
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ANTEROGRADE_AXONAL_TRANSPORT,0.134575569358178,0.720771947962436,0.173747838999571,0.404212882687162,1.33894667017875,19,KLC2;TUBB1;TUBB4B;KIF5C;TUBA3C;KIF5B;TUBB2B;TUBA4A
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.29559748427673,0.720771947962436,0.112843355675562,0.278607175364539,1.10801604211509,39,PSMA7;PSMC3;PSMC4;ADRM1;PSMD2;PSMD13;PSMD4;PSMD9;DERL1;PSMD3;PSMD8;PSMC5;PSMB3;PSMD7
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY,0.161825726141079,0.720771947962436,0.157402899305283,0.376660860515101,1.28874682873024,21,ATF4;CREB3;CAMK1D;CAMK1;CACNA1H;CAMK2B
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY,0.221532091097308,0.720771947962436,0.132147260608774,0.361095125221043,1.19612000567208,19,ATF4;CREB3;CAMK1D;CAMK1;CAMK2B
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY,0.27364185110664,0.720771947962436,0.115240003147781,0.366959684848478,1.16737493716833,16,ATF4;CREB3;NR5A1
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY,0.254335260115607,0.720771947962436,0.117249716749792,-0.342516214968723,-1.15231015484446,20,PTCH1;BMP2;WNT2;WNT10B;WNT5A
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.170781893004115,0.720771947962436,0.152144922367565,0.306819975371989,1.22003162134482,38,VCP;PSMA7;PSMC3;PSMC4;ADRM1;PSMD2;PSMD13;PSMD4;PSMD9;PSMD3;PSMD8;PSMC5;PSMB3;PSMD7
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.169387755102041,0.720771947962436,0.152144922367565,0.315715838201851,1.22531236970795,34,PSMA7;PSMC3;PSMC4;ADRM1;PSMD2;PSMD13;PSMD4;PSMD9;PSMD3;PSMD8;PSMC5;PSMB3;PSMD7
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY,0.3158953722334,0.723119130526538,0.105920292736253,0.350230026206264,1.11415442000344,16,ARAF;HRAS;MAP2K2;BCL2;MAPK3;CHRNA4;CHRNB2;RAF1;MAPK1
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY,0.306930693069307,0.723119130526538,0.106729884364606,-0.356396166192033,-1.1222118378018,16,PPP3CB;CALM1;PLCB1;NFATC3;PTGS2;CALM2
KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY,0.3158953722334,0.723119130526538,0.105920292736253,0.351548820228462,1.11834977756551,16,STAT3;EPO;CSF3;CSF3R;MPL;GHR;STAT5A
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S,0.304780876494024,0.723119130526538,0.107554375265169,-0.367967765751226,-1.13632141748453,15,CKS1B;CDKN1B;SKP2;SKP1
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.316872427983539,0.723119130526538,0.107140237276725,0.275506540743888,1.09551762784463,38,PSMA7;PSMC3;PSMC4;ADRM1;PSMD2;PSMD13;PSMD4;PSMD9;PSMD3;PSMD8;PSMC5;PSMB3;PSMD7
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY,0.325153374233129,0.732624058398695,0.105125131597001,0.316792657568144,1.09812060327516,22,HTT;PLCB3;SLC25A5;CASP9;SLC25A6
KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY,0.335378323108384,0.739984882842026,0.103197466945307,0.311596497646192,1.0801087897691,22,STAT3;TYK2;IL4R;IL6
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT,0.336734693877551,0.739984882842026,0.102821842840815,0.276710648954389,1.0739308579665,34,HTT;ACTR1A;TUBB1;TUBB4B;ACTR1B;TUBA3C;DNAH9;DCTN2;TUBB2B;TUBA4A;DCTN1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,0.346534653465347,0.752233759961362,0.0992333343771191,-0.285791766352447,-1.06272191535079,32,NDUFS5;NDUFS4;NDUFA5;NDUFB3;NDUFS1;NDUFC1;TARDBP;NDUFB1;NDUFB4
KEGG_MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION,0.366459627329193,0.758071163621377,0.0985499803531691,0.298188849657854,1.0580956555734,24,HAUS2;TUBB1;TUBB4B;TUBA3C;MZT2B;HAUS5;TUBGCP2;HAUS6;TUBB2B;TUBA4A
KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,0.36228813559322,0.758071163621377,0.100633389423036,0.291093249195796,1.04606508013032,26,IKBKG;AKT1;GNB2;AKT2;PIK3CD
KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION,0.362139917695473,0.758071163621377,0.0988903007520636,0.296941688483826,1.06306603766892,25,ERCC2;POLD2;POLD1;ERCC3;POLD4;XRCC1;LIG1;ERCC1;GTF2H4;LIG3;POLE3;POLH;PCNA;GTF2H3
KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY,0.370517928286853,0.758071163621377,0.0956031492204301,-0.345871148410611,-1.06808484386281,15,GNAI1;GNAI3;ADCY2;PRKACB;CX3CR1
KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY,0.362,0.758071163621377,0.0972150808846466,0.347113743377887,1.07992785528432,15,AKT1;RPS6KB2;TSC2;AKT2;PIK3CD
KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT,0.39,0.783895558089107,0.0928481214159878,0.340143500245633,1.05824228431449,15,TUBB1;TUBB4B;TUBA3C;TUBB2B;TUBA4A;CDK5
KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY,0.397119341563786,0.783895558089107,0.0934449219410994,0.326596176999539,1.04925680204191,17,IKBKG;IL6;TNF
KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY,0.401151631477927,0.783895558089107,0.088894528862045,-0.316599556733112,-1.03031882966789,18,IFNA2;JAK1;IFNA13;IFNA5;STAT1;IFNA10
KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY,0.408898305084746,0.783895558089107,0.0934449219410994,0.282310873006092,1.01450496295826,26,ATF4;CREB3;NR5A1;GNAS;POMC;CYP11B2;ADCY3
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY,0.392,0.783895558089107,0.0925528864684773,0.338212788940371,1.05223552440123,15,PSEN2;SLC25A5;CASP9;SLC25A6
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY,0.40956340956341,0.783895558089107,0.0922597260527354,0.317053478799926,1.03387734016559,18,ATF4;CREB3;NR5A1
KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY,0.415800415800416,0.787366744813553,0.0913924325943768,0.314393472505244,1.0252033453456,18,PLCG1;PLCB3;ARAF;PRKCG;MAP2K2;MAPK3;PLCB2
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY,0.45945945945946,0.791433323151071,0.0857844408075645,0.301681810560873,0.983751981084045,18,ACTR2;ARPC1B;ARPC5L;ARPC2;ARPC5;ARPC1A
KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY,0.484472049689441,0.791433323151071,0.0826646449123753,0.268638974376564,0.978268896265743,27,ATF4;CREB3;NR5A1;GNAS;POMC
