gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
ZNF551,0.0693641574222979,3.34240571002191,3.64799666404351,0.00205245848272739,0.25321036997077,-1.22271361270566
GSPT2,-0.114901059015596,5.89668019292241,-3.64605248579841,0.00206105500571345,0.25321036997077,-1.22632090936153
SIM2,-0.0963377194228666,5.69216801868537,-3.6458856557786,0.00206179434769555,0.25321036997077,-1.2266304525187
TUBGCP3,-0.0773252356387847,3.69056499974691,-3.64245301587086,0.00207706576546267,0.25321036997077,-1.2329995399988
C1D,-0.137255188860703,4.8534303656699,-3.64152514137471,0.00208121314033685,0.25321036997077,-1.23472117248684
GPATCH2,-0.171685093760015,5.11314880358794,-3.63392137567248,0.00211551332185068,0.25321036997077,-1.2488297639533
DARS1,-0.158797455476502,7.44040788550198,-3.60539385393363,0.00224930792624985,0.25321036997077,-1.30176268370849
PSORS1C2,-0.156146122833707,6.48703836727924,-3.59395270222746,0.00230531081435576,0.25321036997077,-1.32299153214345
MBNL3,-0.102806783590614,5.63477529219227,-3.5854798094591,0.00234767912478919,0.25321036997077,-1.33871250221114
ATG14,-0.129964844784355,5.8755027469008,-3.58394529465362,0.00235543505469422,0.25321036997077,-1.34155966761756
ZNF132,-0.0659007380371607,4.21051339422608,-3.5804584929251,0.00237315360769059,0.25321036997077,-1.34802908820319
HSPA4L,0.0510968232109655,4.12188558520523,3.5704430962458,0.00242479055150571,0.25321036997077,-1.36661121982353
SREBF2,0.148904120361516,7.20216587122714,3.56870023120543,0.00243389009152714,0.25321036997077,-1.36984477691743
CDC50B,-0.139786591620397,6.14804082774303,-3.56604246465138,0.00244783193488225,0.25321036997077,-1.37477571104347
FLNA,0.147935618850015,7.55891451459942,3.56505644282273,0.00245302453064791,0.25321036997077,-1.37660505392192
NAA40,0.0950205847104666,5.50050087143322,3.54220150549017,0.0025765079379519,0.25321036997077,-1.41900442963257
XRCC1,0.149565791343496,6.61798932427719,3.53742513568586,0.00260308643251415,0.25321036997077,-1.42786451781203
H6PD,0.182644184251719,7.42766687405917,3.53606261804667,0.00261071820842942,0.25321036997077,-1.43039190770309
CENPI,0.0911783941125587,5.51742105411782,3.53600296902275,0.00261105282504317,0.25321036997077,-1.43050255252029
MCTP2,-0.067478833629646,4.6079461550231,-3.53578124735844,0.00261229700452004,0.25321036997077,-1.43091383043667
FAM200C,-0.0558587069788346,3.73103226491618,-3.53419035245701,0.00262124156127887,0.25321036997077,-1.43386480643137
PIGB,-0.0968926730025191,5.01466788373204,-3.52460012657803,0.00267581081884937,0.25321036997077,-1.45165305362222
SLC30A10,-0.125687324750858,4.73102644250855,-3.51919739179277,0.00270704941015954,0.25321036997077,-1.46167355746861
UNC50,-0.0811790342006203,7.13887477970711,-3.51880797296248,0.00270931500398703,0.25321036997077,-1.46239579698536
PCP4,-0.111480728549453,4.99884747036773,-3.51357417382651,0.00273994840929468,0.25321036997077,-1.47210245286974
ZCCHC14,0.153637310687876,7.2697189356352,3.50754160086077,0.0027756848825504,0.25321036997077,-1.48328989360986
OSBPL3,-0.11234623237404,4.4751382301399,-3.50669631257129,0.00278072921085238,0.25321036997077,-1.48485742956178
RPRD2,-0.128882503843481,7.35092097013393,-3.50532683105677,0.00278892107269691,0.25321036997077,-1.48739702014086
RPGR,-0.0594814088599561,3.91242995202276,-3.50197536739723,0.00280907002699275,0.25321036997077,-1.49361187417647
EGFR,0.21569483436649,8.77855236426577,3.49885086756321,0.0028279848920612,0.25321036997077,-1.4994056449713
DCAF4,-0.0661870854909258,5.15174121614451,-3.49820127496806,0.00283193322753523,0.25321036997077,-1.50061016097678
MYL2,-0.0667151476239113,5.5680191351609,-3.49394332884144,0.00285794986817642,0.25321036997077,-1.50850529123024
PDE12,-0.0587838735003634,3.33396439070854,-3.48961487567833,0.00288464097187591,0.25321036997077,-1.51653074569172
SPAM1,-0.0999117654773288,6.23540827425734,-3.48669844338117,0.00290276458384741,0.25321036997077,-1.52193790855533
PNPLA3,0.220453345539135,7.59169586084633,3.48602944985364,0.00290693785584488,0.25321036997077,-1.52317821693767
TMX1,-0.146905119275336,6.59828479607449,-3.48564460027071,0.00290934130210232,0.25321036997077,-1.52389172005549
PIP4K2C,-0.0883798718697092,7.01467026324469,-3.4835221706139,0.00292263174877831,0.25321036997077,-1.5278265972591
YY1,-0.157028586799309,7.9307499047612,-3.48350840390442,0.00292271815131089,0.25321036997077,-1.52785211969032
NEK4,-0.123235959829278,3.76238343512108,-3.4792666816648,0.00294946131972581,0.25321036997077,-1.53571573033808
MID1,-0.0891008485945578,5.65709561646333,-3.47825047019956,0.00295590435760041,0.25321036997077,-1.53759959061448
FBP1,0.251812814514357,10.8813289097298,3.47636909699224,0.00296786969117609,0.25321036997077,-1.54108722568814
GUSBP11,0.165328689101512,7.84828107083054,3.46817082798777,0.0030205742859702,0.25321036997077,-1.55628387336748
SMC1A,-0.176270382028441,5.92657701067056,-3.46789995611604,0.00302233143633081,0.25321036997077,-1.55678594224927
TSBP1,-0.0786576855659236,4.25508138828192,-3.46231948414535,0.00305875892070299,0.25321036997077,-1.56712906293568
SIDT1,-0.0701487926687274,3.5094811604226,-3.46201086714994,0.00306078615259547,0.25321036997077,-1.56770104363476
ZBTB18,-0.141321664299116,6.92681126408974,-3.45360086322794,0.00311654621755476,0.25321036997077,-1.58328682178084
ADGRD2,0.150489953022546,6.29660027157311,3.4527479314348,0.00312225738263663,0.25321036997077,-1.58486739588466
KDELR1,0.187000784997945,7.36764190644779,3.45038367713171,0.00313814264550372,0.25321036997077,-1.58924849870634
CHML,-0.0668482822765211,3.76292768729306,-3.44794712463338,0.00315459766376072,0.25321036997077,-1.59376339691093
CCL19,0.187635812626407,6.52550272479486,3.44505738098917,0.00317422436948693,0.25321036997077,-1.59911781479664
C2orf42,-0.0864921455880578,6.61187661613289,-3.44133157478382,0.00319970853397496,0.25321036997077,-1.60602098932829
COPB1,-0.122855801928449,8.87694719815614,-3.44056288390006,0.00320499153289286,0.25321036997077,-1.60744516488207
CTSS,0.094611029724572,7.43988581070406,3.44035969940409,0.00320638941000758,0.25321036997077,-1.60782160742261
PPP5C,0.122486701200438,6.51003404236571,3.4368331985159,0.00323074782520548,0.25321036997077,-1.61435498759732
GNB2,0.239502724251748,7.9212619297192,3.43435506643968,0.00324797471188487,0.25321036997077,-1.61894586021695
SLC25A22,0.131155657885048,6.6556397243071,3.42712663547718,0.00329874616476895,0.25321036997077,-1.63233573302315
GALK2,0.111282161821953,4.63848330136065,3.4256318879274,0.00330934292579652,0.25321036997077,-1.63510436371162
EMILIN1,0.257095068921814,5.9762284690042,3.41750173194494,0.00336757455907968,0.25321036997077,-1.65016197007916
NFATC2IP,-0.0980071724008914,7.05526051454784,-3.41657061786519,0.0033743081369976,0.25321036997077,-1.6518863043296
WRN,-0.0615927015658708,4.39279373711142,-3.41261321506971,0.00340307639119725,0.25321036997077,-1.65921467718508
LTBP3,0.311780276636531,5.46702937633877,3.41243946487764,0.00340434502463499,0.25321036997077,-1.6595364167479
USP3,-0.11805376861689,5.68954840836587,-3.4068526406533,0.00344538808880588,0.25321036997077,-1.66988113039014
GNLY,0.072247383803566,5.74650963863112,3.40412120875264,0.00346563252213449,0.25321036997077,-1.6749382843271
PEAK1,-0.110637865922607,7.03517482967624,-3.40373126211561,0.00346853227814737,0.25321036997077,-1.67566023351104
COMMD8,-0.0993415160382073,5.29376822889646,-3.40289380086761,0.00347476801659083,0.25321036997077,-1.67721069324459
FAM184A,-0.139379764865612,5.96684263444129,-3.40027389345099,0.00349434772452971,0.25321036997077,-1.68206095991448
OPLAH,0.160476075711616,6.35553152158057,3.39447408800198,0.00353808214887477,0.25321036997077,-1.69279722648455
AHI1,-0.117759920297491,5.8994498759071,-3.3897132318966,0.00357438736735322,0.25321036997077,-1.70160921443117
DDX6,-0.0941172638169697,4.25646195060909,-3.38708058254953,0.00359462165144141,0.25321036997077,-1.70648164180102
ATXN10,-0.0934376382764859,8.51583324590942,-3.38438834927218,0.00361543128984808,0.25321036997077,-1.71146403902028
SPATS2,0.0526777584355276,4.37076833539172,3.37976706352399,0.00365143023695429,0.25321036997077,-1.72001571517206
PDK2,0.137908213491414,7.52857729519237,3.37803532306491,0.00366501145327221,0.25321036997077,-1.72322005395686
SERINC3,0.129852405580946,8.59711211407581,3.37798486121778,0.003665407951017,0.25321036997077,-1.72331342441187
DMC1,-0.085334298675154,4.69629661417846,-3.36997453181961,0.0037288898908859,0.25321036997077,-1.73813362423706
DHX15,-0.0903599992360355,7.94800201060292,-3.3690718420647,0.003736111641025,0.25321036997077,-1.73980353939428
PGD,0.108369162682344,7.00359349641558,3.36498819307748,0.00376895533610368,0.25321036997077,-1.74735754056489
EIF2S3,0.078562730005551,5.88810174542406,3.36463691636935,0.00377179387997488,0.25321036997077,-1.74800730146153
RRAS2,-0.122158186626477,6.75088243065313,-3.36003478396118,0.00380917821461173,0.25321036997077,-1.75651938131384
MRPS18C,-0.0964567776317441,3.68624269336275,-3.35719055635647,0.00383246581107461,0.25321036997077,-1.76177954083624
CARD8,-0.0782279895659657,5.27891953883702,-3.35565719271765,0.00384507890421811,0.25321036997077,-1.76461520448435
SHLD2,-0.128787888317877,8.03570889550663,-3.3552226986129,0.00384866041768705,0.25321036997077,-1.76541869753293
CDH10,-0.0987285421121402,4.48798595295976,-3.35471889922358,0.00385281734584202,0.25321036997077,-1.7663503425303
EPB41L4B,-0.117931639800296,8.4097701047614,-3.3484060621687,0.00390528383160622,0.25321036997077,-1.77802321271689
HIC1,0.0968357535861495,4.10539619368493,3.3460056593254,0.00392541879216333,0.25321036997077,-1.78246119700046
COIL,-0.120668541116562,4.94561341671557,-3.34052837941684,0.00397174853106538,0.25321036997077,-1.79258675921291
TERF2IP,-0.0862749921337415,7.35547324351114,-3.33640639180969,0.00400697087779618,0.25321036997077,-1.80020583301673
BPI,-0.067220003900965,6.12943449544265,-3.33574790715135,0.00401262617629982,0.25321036997077,-1.80142289171021
LRRC75B,-0.0674691119621284,4.89585426681294,-3.33448205816496,0.00402351992097255,0.25321036997077,-1.80376246004918
ULK1,0.129237234737881,6.83427431829494,3.33426701545667,0.00402537345759936,0.25321036997077,-1.80415989794866
IL3,-0.048482863796278,4.18872881142616,-3.32934399230401,0.00406803865491021,0.25321036997077,-1.81325785689266
CAD,0.126306267869248,6.38657061116235,3.32446011772007,0.0041108064177676,0.25321036997077,-1.82228216328346
LPAR2,0.0833732272967302,6.18403954315276,3.32328008250266,0.00412120641795901,0.25321036997077,-1.82446240649289
NAGK,0.108976208952491,7.48735170324752,3.32324186003651,0.00412154371851203,0.25321036997077,-1.82453302535427
CDH3,-0.09201378180019,4.59836459415197,-3.32205224979481,0.00413205528919842,0.25321036997077,-1.82673087837711
MAGOH,0.090660335228353,5.84565970299879,3.31970138825078,0.00415290585323953,0.25321036997077,-1.8310739568337
FCGBP,-0.0840747531924644,6.62470152303636,-3.31392029560132,0.00420462369279876,0.25321036997077,-1.84175285256911
GABRA2,-0.0526768242232969,3.39654738385627,-3.30716971438574,0.00426582072558332,0.25321036997077,-1.85422015542398
MDK,0.0900514898276457,6.12797954566937,3.30240439223031,0.00430954964924336,0.25321036997077,-1.86301936741498
PLEC,0.145121056470808,8.11137788862972,3.29546372147422,0.00437403401486891,0.25321036997077,-1.87583293360425
PPFIA1,0.0833237049642616,6.36600586653265,3.29236554981077,0.00440312529956799,0.25321036997077,-1.88155169109042
NUP43,-0.130561534920062,6.2310904959767,-3.28987106002983,0.00442668691560949,0.25321036997077,-1.88615570924082
NAT8,-0.187462688800452,6.86273998270069,-3.28833791397641,0.0044412299276285,0.25321036997077,-1.88898520552834
OSGIN2,-0.0636602050257773,4.68793006331021,-3.28667688448691,0.00445703925731778,0.25321036997077,-1.8920505496482
ARHGDIG,0.0812369368585369,5.13182941917904,3.28385314680711,0.00448404262251683,0.25321036997077,-1.89726120958954
TSC22D2,-0.16680360509436,5.84189711875454,-3.28245176342155,0.0044975039437953,0.25321036997077,-1.8998470014581
BAG6,0.164513117201794,8.46417947884101,3.28225536511062,0.00449939367920916,0.25321036997077,-1.90020937983177
NOS3,0.117203624944458,4.99327703699368,3.28017817795546,0.00451942832763658,0.25321036997077,-1.90404188628275
POLR2C,0.0802958032117311,7.71818561475555,3.28004206239209,0.00452074424416029,0.25321036997077,-1.90429301605716
SP4,-0.121398928718997,4.59616449551216,-3.27626967668989,0.00455736519488413,0.25321036997077,-1.91125249248045
G3BP1,-0.100753530741782,6.17155742711794,-3.27616346054715,0.00455840052980818,0.25321036997077,-1.91144843160187
ERBB3,-0.161939284322146,8.26046504900039,-3.27442697415688,0.00457535977657019,0.25321036997077,-1.9146516588236
FAM149A,-0.123671386862797,7.00378886907564,-3.27282683526955,0.00459104251978409,0.25321036997077,-1.91760319499345
LIAS,0.104056454957503,3.99658581053785,3.27255209715164,0.00459374052185788,0.25321036997077,-1.91810994611585
PPM1B,-0.17275382415513,7.49487510271711,-3.27180790918758,0.00460105650947846,0.25321036997077,-1.91948256657895
HERC1,-0.102318348865433,7.0718529587333,-3.26877001564131,0.00463104099128033,0.25321036997077,-1.92508543795981
IRF3,0.137036158653063,6.53637187329433,3.26670396060615,0.00465154335086547,0.25321036997077,-1.92889556641641
BSG,0.195148548603888,6.5684741178379,3.26575998697442,0.00466094059272558,0.25321036997077,-1.93063630530617
STX5,0.0964065476638242,6.22109243005005,3.26416957378518,0.00467681551073861,0.25321036997077,-1.93356897709448
SH3GLB2,0.130554972382176,5.63599667929096,3.26374783954553,0.00468103404690651,0.25321036997077,-1.93434661282226
TUBB2A,-0.204876125065224,7.93170744080162,-3.25823102933404,0.00473656470784088,0.25321036997077,-1.94451793344671
AFF2,-0.100070610908047,5.99005005427353,-3.25811184951638,0.00473777148092774,0.25321036997077,-1.94473764157682
BAX,0.151916021217343,5.11486648286462,3.25767751039867,0.00474217201373474,0.25321036997077,-1.94553833787457
APOOL,-0.0956034650292648,6.54184531114176,-3.25669592533255,0.00475213185737389,0.25321036997077,-1.94734782374805
VPS13A,-0.11617000934283,5.20471322480248,-3.25589183318842,0.00476030610514735,0.25321036997077,-1.94883006325234
PIK3C2B,-0.0946649489722107,6.91145611603648,-3.2552520435563,0.00476681999010406,0.25321036997077,-1.95000940006306
TXNL1,-0.0956987177929855,8.99271332515499,-3.24963580248284,0.00482437913374539,0.25321036997077,-1.96036068878208
DPF2,0.100771732914449,6.71697092795865,3.24822807746304,0.00483891356792064,0.25321036997077,-1.96295491406972
CYP11B2,0.118472203109093,7.45466557683403,3.24772627885727,0.00484410495293058,0.25321036997077,-1.96387961904423
VEGFB,0.10408871065034,6.18235015294805,3.24732574418708,0.00484825264685834,0.25321036997077,-1.96461770378188
CYB5B,0.0825239483288352,6.01966575926761,3.24487074558654,0.00487375173048852,0.25321036997077,-1.96914139674595
TKTL1,-0.120760485806753,5.54739840546022,-3.23943917103615,0.00493063806948121,0.25321036997077,-1.97914830931218
SRR,-0.141968287742456,6.24431721602986,-3.23755576408686,0.00495051590876615,0.25321036997077,-1.98261771661582
TMEM87A,-0.133346788034706,6.95865385956796,-3.23675119763411,0.00495903151487572,0.25321036997077,-1.98409972142112
INSRR,0.071398139422115,5.20001825646406,3.23444912548355,0.00498347668458182,0.25321036997077,-1.9883398537464
CEP97,-0.0575652067761525,3.677709185126,-3.23317482346065,0.00499705922072377,0.25321036997077,-1.99068679050805
ZNF137P,-0.0684088416727583,4.49327250977231,-3.23144174925797,0.0050155902774584,0.25321036997077,-1.99387847222054
SLC26A3,-0.0473181473463323,3.97985100176975,-3.22949136135808,0.00503652596811098,0.25321036997077,-1.99747009464616
SH3GL2,-0.069397911998549,4.04863107586305,-3.22627076687833,0.00507128482070624,0.25321036997077,-2.00340015966047
OPRPN,-0.115747563881498,5.53650828858918,-3.22613498282218,0.00507275547513262,0.25321036997077,-2.00365016080601
ARG2,-0.1188058475064,5.5264795214005,-3.22546864116414,0.00507997860223217,0.25321036997077,-2.00487698672542
HGFAC,0.200281376884344,8.90980365246033,3.22470959980967,0.00508821893619915,0.25321036997077,-2.00627444395552
PAX6,-0.0707092428748105,6.21485539159499,-3.22411790006861,0.00509465170118979,0.25321036997077,-2.00736378088412
TM2D1,-0.124156480726728,6.13821352095147,-3.22302323388491,0.00510657367810906,0.25321036997077,-2.00937902300669
AGER,0.106699087678506,5.33857802859618,3.22066821992648,0.00513231529371076,0.25321036997077,-2.01371420725122
ZBTB38,0.166356284951458,6.19683551236202,3.22014048140169,0.00513810127541842,0.25321036997077,-2.01468562600817
TEX28,-0.0861832128359971,4.73058383325154,-3.21997097284572,0.00513996108390633,0.25321036997077,-2.0149976391662
CD47,-0.112842748681581,7.83432272327121,-3.21805913139347,0.00516098332691212,0.25321036997077,-2.01851659651403
GPR52,-0.101355608363428,6.40627881102028,-3.2163103546454,0.00518028667685285,0.25321036997077,-2.02173516448099
ITSN2,-0.106340656953856,6.74292497414641,-3.2144728175164,0.00520064638302506,0.25321036997077,-2.02511683377974
EIF5B,-0.175563190852669,7.38629369472499,-3.2142518405314,0.00520310008449822,0.25321036997077,-2.0255234857401
CREBBP,-0.165647906480483,6.39456145180504,-3.21408671315243,0.00520493438288831,0.25321036997077,-2.02582735817647
UFL1,-0.162008333509138,4.63911654120005,-3.21340652152229,0.00521249692858863,0.25321036997077,-2.02707904477144
LBP,0.183631279318707,9.42663096649536,3.21141936835502,0.00523465263593725,0.25321036997077,-2.03073558753596
ANKRD28,-0.141551723831414,6.92705983366701,-3.21023853369766,0.00524786220870267,0.25321036997077,-2.03290828170862
PCBP1,0.165163673713385,8.57387808303083,3.20444914044251,0.00531310240175615,0.25321036997077,-2.04355893941375
BRWD1,-0.0552617614351029,3.91162693328063,-3.20248652512542,0.00533539962749768,0.25321036997077,-2.04716891605774
RFC3,-0.0889743178431966,4.63428155838559,-3.20161724352036,0.00534530491975728,0.25321036997077,-2.0487677464144
ZBTB33,0.0440193513398477,3.21422286788798,3.190323890264,0.00547564689629717,0.25321036997077,-2.06953341760364
HOXC10,-0.109056383321909,5.70497531320843,-3.18862974950221,0.0054954676148736,0.25321036997077,-2.072647599891
UGDH,-0.153940888513397,7.93293592775527,-3.1875051332111,0.00550866409810344,0.25321036997077,-2.07471474354039
SLC17A4,-0.145883663967807,6.75450654982216,-3.18156273102455,0.00557891262273336,0.25321036997077,-2.08563560609629
AGPAT3,0.0991981836549273,6.32799399806368,3.18044219351026,0.00559225751113832,0.25321036997077,-2.08769457329285
NEUROD6,-0.113450154979608,5.29321428145485,-3.17944580370298,0.00560415024061788,0.25321036997077,-2.08952532988513
