gene,logFC,logCPM,F,PValue,FDR,log2FC_DESeq2,padj_DESeq2,cpm_Control,cpm_STZ,pct_cells_detected,cell_type,n_mice_Control,n_mice_STZ,n_cells,sig,deseq2_concordant
H2-Q4,-0.548554731033137,7.45645188156025,20.132057491151,0.000180237523813216,0.125370217605743,-0.543052488505058,0.00382555526498544,210.638774490982,144.066447180589,36.43,B_cell,3,4,7386,NS,TRUE
Dbi,0.726872791255895,5.68576118469408,19.4423180897462,0.0002180036784188,0.133704106488233,0.735422201365011,0.0112518983942191,38.1837219169456,61.298918946794,11.06,B_cell,3,4,7386,NS,TRUE
Erf,-0.96746775711546,3.68082719407877,19.3478236381914,0.000224255120502607,0.133704106488233,-0.96836445735807,,15.2439703260114,7.66032460726308,3.22,B_cell,3,4,7386,NS,FALSE
Plaur,-0.574947891749614,7.41310431286485,18.6152317630105,0.000275092814865379,0.153079981712088,-0.565330696118447,0.00692381203105919,207.079756799045,138.025137309594,30.92,B_cell,3,4,7386,NS,TRUE
Crip1,0.635394913144123,8.70749398792113,18.2275472222383,0.000307327763078346,0.160329052400935,0.641037479016992,0.0112518983942191,318.004747165806,493.079322971415,46.63,B_cell,3,4,7386,NS,TRUE
Kbtbd11,0.941427785642875,3.88817582281039,16.7217655959639,0.000478155058378445,0.198645219149397,0.968431542108217,0.0619997881404784,10.0528156596411,20.5145141762612,3.17,B_cell,3,4,7386,NS,FALSE
Gm8369,0.451557826051434,8.97490482916144,16.6254294585532,0.000492029999470351,0.198645219149397,0.461030093155294,0.00457221131928946,416.91670486927,568.836000968288,58.33,B_cell,3,4,7386,NS,TRUE
Arhgap31,0.767190971827484,5.45693326992016,16.5603230358207,0.000501778991171949,0.198645219149397,0.774260969087592,0.0192906098657625,31.9743979189938,55.1247342667771,9.15,B_cell,3,4,7386,NS,TRUE
Il5ra,0.873738688159269,4.22054730071182,16.5361465267117,0.000505518462167044,0.198645219149397,0.891130175261282,0.0505049945132348,12.7883089775991,25.0090489722829,3.97,B_cell,3,4,7386,NS,FALSE
Dynll2,-0.769521764081233,4.76572779943727,16.5158685527833,0.000508621005301071,0.198645219149397,-0.764441240729426,0.097712678091264,31.9131415446961,18.6551575560359,6.63,B_cell,3,4,7386,NS,FALSE
March1,0.573001477164911,6.96419264278786,16.4192622478491,0.000523564732393284,0.198645219149397,0.579230939172787,0.0169548341466255,99.6120071101122,148.20195829246,23,B_cell,3,4,7386,NS,TRUE
Srsf6,-0.512187596462476,6.66540933673371,15.9389887926141,0.000605947180467003,0.219906135450351,-0.514343146439754,0.0267806536494853,119.244321864416,84.2624932699801,23.04,B_cell,3,4,7386,NS,TRUE
Rilpl2,-0.526463454542195,7.44309052001407,15.642719395921,0.000663776786957422,0.230856035030567,-0.523033598198865,0.0321319327703059,206.232226627641,143.825835893423,31.68,B_cell,3,4,7386,NS,TRUE
Nfam1,0.980085546231006,3.12278623129526,15.410837052101,0.000713906589428537,0.2383591320784,0.994514270103879,,5.62390653282862,11.2407551719983,1.96,B_cell,3,4,7386,NS,FALSE
Slc25a33,-0.955172908228072,3.57784596385434,15.0627327147743,0.000796687603328162,0.250754568297563,-0.974528795789691,,14.2751419584052,6.88236279168862,2.92,B_cell,3,4,7386,NS,FALSE
Gch1,-0.508083708488675,6.7088431428267,14.8642506221663,0.000846692813792876,0.250754568297563,-0.501059014937044,0.0495397297809608,122.129684680868,85.4386544336361,22.11,B_cell,3,4,7386,NS,TRUE
Eif4a1,-0.399162477327839,8.08622829896882,14.7847545045593,0.000868268564993486,0.250754568297563,-0.387126718343671,0.0243852099577715,312.961350100065,236.531532882222,46.24,B_cell,3,4,7386,NS,TRUE
Fam189b,0.88972431282644,3.61923610307893,14.7753002317677,0.000871197134375144,0.250754568297563,0.903434650771887,0.196367356428597,8.10619487955868,15.3084950200196,2.67,B_cell,3,4,7386,NS,FALSE
Hist1h1e,0.708614719798776,7.79847147295877,15.3837865256445,0.00103244724185304,0.252250940979378,0.697533588897415,0.503830444338854,165.737040632437,266.355962389938,32.59,B_cell,3,4,7386,NS,FALSE
Pck2,0.612804368571148,4.78667991817533,14.236839736012,0.00103460208523421,0.252250940979378,0.618897578848874,0.168119080339205,21.5102843343861,33.180442041384,6.16,B_cell,3,4,7386,NS,FALSE
Wsb1,-0.535451963104351,6.3799766347839,14.2175087969561,0.00104101055847673,0.252250940979378,-0.53210680822598,0.0577433675303214,97.9091857302513,68.0099157597671,19.69,B_cell,3,4,7386,NS,FALSE
Ripk1,-0.658324715858722,4.74904930385898,14.2108950578406,0.00104337343568039,0.252250940979378,-0.653671470443217,0.217567936471579,30.7016307093579,19.5759753512843,6.8,B_cell,3,4,7386,NS,FALSE
Tmem176b,4.19261669832402,2.46031514603857,19.0538971568076,0.00106359754677705,0.252250940979378,4.42305929132552,,0.400012526727114,9.17203484487602,0.56,B_cell,3,4,7386,NS,FALSE
Rinl,1.42168224945004,2.62535430791401,14.1044366482033,0.00108226925276441,0.252250940979378,1.38958137013265,,3.94227325163563,9.42094033563621,1.31,B_cell,3,4,7386,NS,FALSE
Ubash3b,1.12289695500152,2.72381857398502,14.0196854231543,0.00111180758840324,0.252250940979378,1.15241892751776,,3.75639293740904,8.67144707026364,1.39,B_cell,3,4,7386,NS,FALSE
Styx,-0.896698017516891,3.53635079489538,14.0015451568921,0.0011181603949008,0.252250940979378,-0.88919882525045,,13.2593157337845,7.25070019354961,2.75,B_cell,3,4,7386,NS,FALSE
Wdr43,-0.445362328312738,6.52678141194466,13.8581283503149,0.00116975328598665,0.256945544161331,-0.445599812055897,0.0819992330046988,105.804829223318,78.1581647526596,20.73,B_cell,3,4,7386,NS,FALSE
Mpp7,-0.759299732748813,5.8168723619524,14.0809905005124,0.00122467720821189,0.262112324537042,-0.767570897118083,0.68413383282363,69.0527412800374,40.0970124039158,10.61,B_cell,3,4,7386,NS,FALSE
Il21r,-0.42100886497291,6.95927064966177,13.5858818476326,0.00127889639096362,0.266873704384333,-0.418468834034421,0.0619997881404784,143.488739753096,107.535433566374,24.75,B_cell,3,4,7386,NS,FALSE
4933426B08Rik,1.00725179860267,4.01444485080098,13.3264185105586,0.00139364506267782,0.280299929427805,1.00066148178509,0.0995520039082144,11.3194040865332,21.8412708456818,3.43,B_cell,3,4,7386,NS,FALSE
Tsc22d3,0.422220036162645,9.51200415996455,13.2052996800525,0.00145064505032513,0.280299929427805,0.431055680735797,0.030898116910624,612.621105888913,818.740402059621,74.13,B_cell,3,4,7386,NS,TRUE
Dnajb1,-0.489744921134182,9.69149887497877,13.1275151910271,0.00148877725509117,0.280299929427805,-0.483643862739963,0.097712678091264,985.056034620194,702.337709259555,47.44,B_cell,3,4,7386,NS,FALSE
Hist1h2ac,1.02360980532272,3.48138394227479,13.0961595976843,0.00150505611924308,0.280299929427805,0.98569506559788,,7.19184731208866,13.2672194109905,2.41,B_cell,3,4,7386,NS,FALSE
Stk11,-0.457560437049434,6.03381483980843,13.0785519580526,0.00151338085500419,0.280299929427805,-0.457560579761544,0.153184825310728,75.3054044005912,55.3624716331622,15.57,B_cell,3,4,7386,NS,FALSE
Mpzl3,1.40903062084752,2.51395867824242,12.9951903005234,0.00156008264049011,0.280299929427805,1.50406444343578,,2.65109166088201,8.60441911946749,1.16,B_cell,3,4,7386,NS,FALSE
Mdn1,-0.577948521966207,5.15319624533649,12.9534048819907,0.00157830318474983,0.280299929427805,-0.574374123243573,0.204106352573985,41.4470791188512,28.1067547056851,8.43,B_cell,3,4,7386,NS,FALSE
Igkv10-96,1.33092373459742,2.26955754686439,12.6961123638246,0.00172735193139138,0.286556240670191,1.35563551549045,,2.52336171924857,6.41199639233043,0.95,B_cell,3,4,7386,NS,FALSE
Sesn1,0.596769820339772,6.12272989058663,12.6633424916715,0.00174051648245655,0.286556240670191,0.602041577533077,0.0619997881404784,54.6470949559171,83.7141156050353,14.22,B_cell,3,4,7386,NS,FALSE
Ms4a6b,0.580208017333812,4.77631712345631,12.6525451142015,0.00174699829209336,0.286556240670191,0.589759959260246,0.232099183224563,21.7665620866534,31.9641182986263,6.27,B_cell,3,4,7386,NS,FALSE
Tapt1,-0.636069490660763,4.31494652276876,12.6465554621783,0.00175085279431889,0.286556240670191,-0.631940742971807,0.378806499236277,22.931417558147,14.6712712201048,4.91,B_cell,3,4,7386,NS,FALSE
Gimap5,0.461557509663278,6.6611179927554,12.2498456200526,0.00200444251821052,0.316986844177838,0.479278000196463,0.0731474365319875,84.0722555850144,113.864916400759,19.62,B_cell,3,4,7386,NS,FALSE
Dedd2,-0.526981605866081,5.93468134059398,12.1315317976595,0.00208786903588968,0.316986844177838,-0.524476581334729,0.192420105214674,70.0970404805146,49.2055059311806,14.77,B_cell,3,4,7386,NS,FALSE
Ppp2ca,-0.379021936645588,7.24909262612349,12.1086862326672,0.00210436295804862,0.316986844177838,-0.367395627639568,0.0995520039082144,173.331830160616,132.848945312656,31.78,B_cell,3,4,7386,NS,FALSE
Ndrg1,1.30993600388159,2.28820830878958,12.1145373063241,0.00210693704072441,0.316986844177838,1.28382904665147,,3.00555421167787,6.61007667528418,1.02,B_cell,3,4,7386,NS,FALSE
Srsf9,-0.417331377268592,6.37218890135062,12.0782179889868,0.00212666386413789,0.316986844177838,-0.403612615246375,0.196367356428597,94.5127594265602,70.158673565744,19.56,B_cell,3,4,7386,NS,FALSE
Pigr,0.883553713179159,3.31386157498742,11.9556819873121,0.00221988567923404,0.325076943238009,0.916454897864099,,6.82986859750591,13.4825171151372,2.15,B_cell,3,4,7386,NS,FALSE
Idi1,-0.718995708971529,3.85910562220149,11.7901804362172,0.00235177829167359,0.334939215776818,-0.714802387663409,0.437237985697141,16.5914786944399,10.1913155507343,3.2,B_cell,3,4,7386,NS,FALSE
Rbm38,-0.534374585444959,5.87970011915361,11.7696809278587,0.0023674869690706,0.334939215776818,-0.527557522266329,0.192420105214674,68.1079642591318,46.4371843160804,14.68,B_cell,3,4,7386,NS,FALSE
Gm19585,0.614162978099387,4.74197862990103,11.7185424542479,0.00241031259115604,0.335314653306324,0.621977055467613,0.215889198404597,21.3640735703046,31.8604479818281,5.51,B_cell,3,4,7386,NS,FALSE
Katna1,-0.611369818695802,4.52701087735611,11.6208760348834,0.00249452101570071,0.341340441279571,-0.607023472967867,0.370960583660332,26.3554983396652,17.0966480912486,5.78,B_cell,3,4,7386,NS,FALSE
Pim3,-0.489984382791972,5.9037601803818,11.53339960113,0.00257215669082469,0.346286966101833,-0.473262477837628,0.251108555421814,70.118958253261,48.3771900854701,13.62,B_cell,3,4,7386,NS,FALSE
D730003I15Rik,0.590270845060418,4.52936274812869,11.4162854717543,0.00268090719029156,0.355198925672439,0.598505591324816,0.327148087636479,18.5901707263673,27.1292757682095,5.09,B_cell,3,4,7386,NS,FALSE
Fkbp5,1.04845741068099,3.44259814098076,11.2801704154316,0.00281423595279117,0.367037929655436,1.01705058548279,,6.75076141284304,13.2661084211621,2.45,B_cell,3,4,7386,NS,FALSE
Maf,0.581954501288833,4.70415305692551,11.1759671291555,0.00291982795103542,0.368828056144799,0.58998478237329,0.28606196851292,21.2334919252145,31.1743941484443,5.25,B_cell,3,4,7386,NS,FALSE
Nfkbid,-0.376051726798075,8.23661257427184,11.1751529042122,0.00292048920633238,0.368828056144799,-0.375792555133239,0.12408690323931,343.753318573073,266.073469518725,41.9,B_cell,3,4,7386,NS,FALSE
Hdac4,-0.938050134090298,3.1229396097576,11.107136939538,0.00299968535670893,0.368828056144799,-0.956297295138185,,10.271059599764,5.16898719629169,2.06,B_cell,3,4,7386,NS,FALSE
Actr1a,-0.53863208351765,5.12355305778204,11.0957707100556,0.00300470921502891,0.368828056144799,-0.527685375082443,0.344426745442419,40.5934243549264,26.8391893043052,8.61,B_cell,3,4,7386,NS,FALSE
Crip2,1.0120039587279,2.72487232917882,11.044607105288,0.00306404185083191,0.369335100323502,1.00379044155352,,4.06407870877312,7.93435024172847,1.45,B_cell,3,4,7386,NS,FALSE
Cacybp,-0.419839209448887,7.7360356710018,10.984534129212,0.00312677758901966,0.369335100323502,-0.414581883984106,0.183488499352539,245.722107411155,183.768278786075,37.26,B_cell,3,4,7386,NS,FALSE
Gm15472,0.951569600115574,3.02608956762897,10.973307042602,0.00314158285886769,0.369335100323502,0.961676061826511,,5.17467445771326,10.2477701895422,1.81,B_cell,3,4,7386,NS,FALSE
Uqcrq,0.450417548736581,7.19128898357087,10.8927288475213,0.00323180936690897,0.374665455355405,0.455514168892506,0.0995520039082144,121.093078585548,165.691968824652,27.96,B_cell,3,4,7386,NS,FALSE
Hcst,0.446411542221392,5.84398729952009,10.8206943495991,0.00331697726747435,0.379271359611074,0.441054029843479,0.258687121820115,47.3995068195265,65.9434341342935,12.21,B_cell,3,4,7386,NS,FALSE
Gm39321,1.08701581800468,2.68565110593192,10.6765691033466,0.00349943410748676,0.394726709394487,1.05483747733818,,4.12429613648775,8.03911242448115,1.37,B_cell,3,4,7386,NS,FALSE
Hist1h2be,0.822722795925697,3.43670622328617,10.5510211351269,0.00365935124933177,0.396341611861177,0.830534305929237,,7.74722250468488,13.4668214246603,2.4,B_cell,3,4,7386,NS,FALSE
Gimap7,0.451329531973428,5.95442549055108,10.5313479810726,0.00368462587644267,0.396341611861177,0.467356354842247,0.192420105214674,52.5993488498984,70.7166414765821,12.12,B_cell,3,4,7386,NS,FALSE
Ndufv3,0.409354500409023,6.07800394520015,10.5123086725313,0.00371033753056966,0.396341611861177,0.413524516780382,0.223693735493519,57.2113421907666,76.326960453646,14.57,B_cell,3,4,7386,NS,FALSE
Plekhm1,-0.498927471069935,5.44457602300353,10.4827345518974,0.00375076892758277,0.396341611861177,-0.496002201275189,0.340313886661116,49.1652210182173,34.9095659240922,10.71,B_cell,3,4,7386,NS,FALSE
Siah2,-0.449800354785627,6.2324238955631,10.4823817064987,0.00375116656727363,0.396341611861177,-0.444627721020861,0.23928978930387,85.5241608328831,62.6215724478313,17.42,B_cell,3,4,7386,NS,FALSE
Traf1,0.386344785168506,7.32430136676657,10.3523132334339,0.00393439557288475,0.399394280268565,0.400983318061647,0.115469064924833,137.393285198448,178.211766154332,24.84,B_cell,3,4,7386,NS,FALSE
Rnf2,-0.516160819599773,5.35668553476566,10.3514088352045,0.00393585551206352,0.399394280268565,-0.509859929447859,0.353821107450046,46.4986331210046,32.0276672133006,10.21,B_cell,3,4,7386,NS,FALSE
Hmgcs1,-0.58746626805758,4.64411417293617,10.3053059734024,0.00400345861947997,0.399394280268565,-0.584792516447969,0.378806499236277,29.5636009311442,18.6663593962567,5.97,B_cell,3,4,7386,NS,FALSE
Iglc3,0.36157742926811,9.50063235131332,10.2944091378148,0.0040191250813488,0.399394280268565,0.370341114673678,0.0958844232543168,624.427963090595,800.668186297608,68.43,B_cell,3,4,7386,NS,FALSE
Mafg,-0.433957953661477,5.61720079179634,10.2825255264293,0.00403687799876246,0.399394280268565,-0.429364785279901,0.370960583660332,55.220508815796,40.8371246879656,11.74,B_cell,3,4,7386,NS,FALSE
Zbtb11,-0.530115377299572,6.02081525189673,10.2388622317527,0.00410238330306237,0.399394280268565,-0.525005000762144,0.192420105214674,75.7893214549722,52.4606370148482,15.45,B_cell,3,4,7386,NS,FALSE
Slc25a1,-0.770556007440118,3.53357669163671,10.2329180508,0.0041150003717619,0.399394280268565,-0.754505275173465,,12.6193178065297,7.64855669865823,2.78,B_cell,3,4,7386,NS,FALSE
Itgb3,0.746170791759029,4.0020399760823,10.1924967536387,0.0041737473230191,0.400439872474028,0.762593580701005,0.31043799123365,11.4761705747758,20.1152988649961,3.56,B_cell,3,4,7386,NS,FALSE
Cyren,0.595395928936262,4.24372475752755,10.0849748114285,0.00434325805371485,0.411967897435884,0.600582729861367,0.40927119523346,15.2773396778255,22.5056746894389,4.29,B_cell,3,4,7386,NS,FALSE
4930509H03Rik,0.7341779605703,3.36409233760414,9.99113108968723,0.00449860460658028,0.418594865848879,0.735404885460722,,7.72570212186267,12.4439310530549,2.36,B_cell,3,4,7386,NS,FALSE
Asrgl1,0.558620532821627,4.3333525447001,9.9816455111267,0.00451342253820523,0.418594865848879,0.565351654881347,0.437237985697141,16.1861716952997,23.2773238189249,4.47,B_cell,3,4,7386,NS,FALSE
Rgs2,0.362625091568656,8.0934912106443,9.94203311982603,0.00458020647014323,0.41971216703716,0.364143324331769,0.166279555797087,235.068564726422,303.430666179779,34.65,B_cell,3,4,7386,NS,FALSE
Atox1,0.456814558158568,6.21358978605258,9.89209649871078,0.0046665219644483,0.41971216703716,0.461901472905343,0.196367356428597,61.4629261137225,84.4845993218482,15.71,B_cell,3,4,7386,NS,FALSE
Dctn4,0.403733753472021,6.21791978576566,9.84889850599093,0.00474259189161896,0.41971216703716,0.400135374144222,0.28606196851292,62.8452076563386,84.1343939334887,15.46,B_cell,3,4,7386,NS,FALSE
1110012L19Rik,0.813334283839765,3.20077423417793,9.84112439177092,0.00475842682744016,0.41971216703716,0.831054255861124,,6.15998303397641,11.1507743302994,2.06,B_cell,3,4,7386,NS,FALSE
Hist1h1c,0.972383897635341,8.67337307657613,13.3073550263353,0.00478106081256184,0.41971216703716,0.97048235930958,0.346339868366873,264.385934481438,515.431998311453,43.31,B_cell,3,4,7386,NS,FALSE
Hmga1,-0.752574740812395,3.52686892383257,9.78092082565425,0.00486905877856053,0.41971216703716,-0.747565018704596,,13.0854390248022,7.96826273052122,2.79,B_cell,3,4,7386,NS,FALSE
Mccc1,0.872002401880731,2.96929053709072,9.77113272207681,0.00488618955107916,0.41971216703716,0.875409183790309,,5.65420310360342,10.0652226725059,1.75,B_cell,3,4,7386,NS,FALSE
Atp8b2,-1.00424074909251,3.11805423709701,9.73756683221305,0.00495581795831073,0.41971216703716,-0.960651559948059,,9.79127665562597,5.29686317144089,2.14,B_cell,3,4,7386,NS,FALSE
Ipo5,-0.589876361500248,4.17504448717467,9.72040396404936,0.00497801659718208,0.41971216703716,-0.587220832988626,0.523715567133359,20.8113290035823,13.6674495363899,4.39,B_cell,3,4,7386,NS,FALSE
Arrb2,0.732338649922051,4.033861496357,9.62126317195738,0.00516727541073985,0.427663980488727,0.709498673611448,0.40927119523346,12.405152373364,18.684614199435,3.75,B_cell,3,4,7386,NS,FALSE
Ndufa5,0.401201509352601,5.87784754696813,9.58029455432911,0.00524741960327248,0.427663980488727,0.406547785312236,0.316642049350724,50.0985688426757,66.3582110914098,12.69,B_cell,3,4,7386,NS,FALSE
Pus10,-0.997427462895344,3.0843617993867,9.58210457070291,0.00525538945480429,0.427663980488727,-0.951999288211199,,9.78072093146495,5.46307518584215,2.03,B_cell,3,4,7386,NS,FALSE
Hmgb2,0.417245485993685,8.55025297513948,9.56527370648804,0.00527727207264153,0.427663980488727,0.423953944121185,0.223693735493519,315.072927680472,419.449733945221,51.29,B_cell,3,4,7386,NS,FALSE
Ago4,0.94696726953737,2.74802679259726,9.53435002136769,0.0053447860236653,0.428642689031994,0.980087406459105,,4.45353551133922,9.01624865491494,1.42,B_cell,3,4,7386,NS,FALSE
Gm28935,0.881307867687178,3.53547391731136,9.50913592901313,0.00539205491174786,0.428642689031994,0.857440540156525,,7.81780779964302,13.4082354078924,2.48,B_cell,3,4,7386,NS,FALSE
Slc5a3,-0.711757447742774,4.52139357652233,9.39275329885657,0.00563554638591708,0.443772695124999,-0.680699320570667,0.408426433703841,25.6896804450483,16.7704551648121,5.58,B_cell,3,4,7386,NS,FALSE
Gm4258,0.837200893495637,3.10668705603,9.35939642694437,0.00570970942664709,0.444841587229448,0.879900415452868,,5.74897262792292,11.3544783343263,1.81,B_cell,3,4,7386,NS,FALSE
Irf4,-0.369403155077942,7.27651592141295,9.33716149538756,0.00575570761001323,0.444841587229448,-0.369992977247321,0.232099183224563,174.622415666484,135.883750825585,27.8,B_cell,3,4,7386,NS,FALSE
Cacna1s,1.5829577052047,2.99413055144594,10.2638637524421,0.00584750002212493,0.447789749400705,1.48751203393955,,3.67750683032885,10.2820366693024,1.15,B_cell,3,4,7386,NS,FALSE
Gm26887,1.05404294019584,2.45358735572309,9.26392024272486,0.00592945598922062,0.449937901291132,1.04938623722706,,3.42185909014447,6.95285292068384,1.19,B_cell,3,4,7386,NS,FALSE
Mrps6,-0.595524533810329,4.9541780289096,9.19715749639936,0.00607326683286593,0.456582428357076,-0.583572422713199,0.378806499236277,35.4963210058709,24.4328051113268,7.11,B_cell,3,4,7386,NS,FALSE
Ptpn22,1.18777575280413,5.22113972916661,11.8960486842153,0.00612642050748682,0.456582428357076,1.14912877626543,0.47519381643485,22.5125484951368,49.5029522192186,7.69,B_cell,3,4,7386,NS,FALSE
Bcl2a1d,-0.512915780505837,5.75460741573519,9.05269586321991,0.00642065938090858,0.467220239442416,-0.506117537727034,0.331721070975805,63.5994392736583,43.509389443612,10.32,B_cell,3,4,7386,NS,FALSE
Lgals1,7.91950587351705,3.91916289932477,14.3520218574832,0.00649212962463576,0.467220239442416,7.9747357446796,0.124468524661936,0.0707731518756382,24.6739086451244,1.68,B_cell,3,4,7386,NS,FALSE
Ccnq,0.644932160295574,3.70143454247783,9.02362137914634,0.00649424522849513,0.467220239442416,0.653569206476112,0.523715567133359,9.94400869562111,15.4419322563935,2.99,B_cell,3,4,7386,NS,FALSE
Ccr6,0.470132878495381,5.81864484626109,9.0055428282694,0.00653879860067059,0.467220239442416,0.474838014583905,0.28606196851292,46.0794765390813,64.0545730027922,12,B_cell,3,4,7386,NS,FALSE
Sdhaf1,0.437647020642955,6.86417603228649,9.00148098305266,0.006549031749702,0.467220239442416,0.446945797234497,0.236307316066741,97.1830615839687,130.223693806688,21.95,B_cell,3,4,7386,NS,FALSE
Tmc8,-0.732561034942031,3.42938794452671,8.96790702893474,0.00664049859652463,0.469730862586365,-0.731277509131222,,12.0807653157602,7.20126051283671,2.6,B_cell,3,4,7386,NS,FALSE
Tigd2,0.394917742268086,5.84695772120006,8.93170009967412,0.0067287250827158,0.470356634331452,0.397821658029999,0.370300690199136,48.8102389553787,64.6514664341573,12.35,B_cell,3,4,7386,NS,FALSE
Hspa2,-0.605816374932608,4.07544049232147,8.91485486228836,0.00677425641334192,0.470356634331452,-0.595113905544455,0.588544478860829,18.4662873760637,12.5989412272353,3.87,B_cell,3,4,7386,NS,FALSE
Hdac5,-0.556415820643393,4.3907582605978,8.89165302652845,0.00683501767079445,0.470356634331452,-0.551201613628249,0.523540837577145,23.6444103286513,16.1324610590449,5.35,B_cell,3,4,7386,NS,FALSE
Hnrnpa1,-0.306252505942588,8.41517570383942,8.87644121773703,0.00687474654228312,0.470356634331452,-0.301211549479239,0.192420105214674,381.069922617688,308.249004906059,55.01,B_cell,3,4,7386,NS,FALSE
Iah1,0.485602373233645,4.73194711873848,8.84558477226377,0.00695817258436049,0.472194037086643,0.491629588329598,0.449928519262109,22.0551038028213,31.0949697608107,5.98,B_cell,3,4,7386,NS,FALSE
D430042O09Rik,0.482496872582228,5.17486036660519,8.80431810072728,0.00707093152580116,0.475976334240825,0.489882357240115,0.374245444794499,30.2546311636609,41.9386555914756,7.65,B_cell,3,4,7386,NS,FALSE
Pcp4,1.28200328614723,2.19391036463169,8.78741802045911,0.00713408581761235,0.476385714556882,1.41589194796083,,2.23745062895456,6.85209783757458,0.79,B_cell,3,4,7386,NS,FALSE
Klhl24,0.30985061663841,7.73773765782731,8.71951400490565,0.00730913737794733,0.484201346775606,0.313836915839789,0.192420105214674,188.107756011441,233.406302977024,38.26,B_cell,3,4,7386,NS,FALSE
Traf4,-0.410670927313001,6.27937969521624,8.59593121795929,0.0076726501886451,0.494228622680113,-0.399104207572917,0.370960583660332,88.3590880579884,65.6922799429394,17.41,B_cell,3,4,7386,NS,FALSE
Neat1,0.3452003147243,7.65132006123104,8.57232797375053,0.00774423870077244,0.494228622680113,0.351081396539384,0.258687121820115,174.837685229505,222.095434205873,33.16,B_cell,3,4,7386,NS,FALSE
Gpr146,0.777168708344149,2.98681115632781,8.56742811476728,0.00776339730657273,0.494228622680113,0.774934144908589,,5.61312973108492,9.28918015747475,1.72,B_cell,3,4,7386,NS,FALSE
Nr4a1,-0.417544293130654,9.97482137500878,8.56181976343285,0.00777636971501701,0.494228622680113,-0.411304162653296,0.364990031027367,1170.54464305661,876.153251586526,71.59,B_cell,3,4,7386,NS,FALSE
H2-T23,-0.379979598550545,7.87839484129908,8.55633972053306,0.00779319917995204,0.494228622680113,-0.371552127477772,0.331721070975805,269.14217048673,205.849861052655,43.65,B_cell,3,4,7386,NS,FALSE
Phc2,-0.35925490992506,6.19014314980708,8.52817951546392,0.00788034308624569,0.494228622680113,-0.343397201839673,0.438874400395936,81.8255533922767,63.0283252067157,16.99,B_cell,3,4,7386,NS,FALSE
Lrif1,0.376106938179875,5.95154721254498,8.523101281945,0.00789616092009365,0.494228622680113,0.376515117556301,0.378806499236277,52.8198368640156,69.1209258433597,12.97,B_cell,3,4,7386,NS,FALSE
Sgpp1,0.556036245028344,4.42894988973618,8.48895224486325,0.0080038351586348,0.494228622680113,0.56609305233242,0.437237985697141,16.9231276175827,25.967797639893,4.87,B_cell,3,4,7386,NS,FALSE
