pathway,pval,padj,log2err,ES,NES,size,leadingEdge
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.00104910355762517,0.00476865253465987,0.45505986738723,0.345670842138154,1.68279130354652,107,WIPI1;PREB;ATF4;HSPA5;XBP1;SLC7A5;ZBTB17;ATP6V0D1;EEF2;H2AX;ALDH18A1;DKC1;SHC1;EXOSC4;KDELR3;EIF4G1;RRP9;LSM4;KIF5B;BAG3;EIF4A3;CXXC1;IMP3;ARFGAP1;HERPUD1;YIF1A;SERP1;NHP2;FUS;PSAT1;EXOC2;EDEM1;GOSR2;WFS1;SRPRA;DDIT4;HYOU1;EXOSC5;DCTN1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.00229708378671343,0.00957118244463931,0.431707695803346,0.282014964074224,1.50251724811046,195,TNFRSF12A;SPP1;SERPINE1;MCM7;CCN1;GPC1;CAPG;TPM2;COLGALT1;LAMA1;IGFBP3;IL32;EMP3;VIM;COL5A3;COL1A1;VCAN;SDC1;TGFB1;TGM2;FLNA;TPM4;MATN3;SNTB1;GADD45A;COL4A2;CXCL1;SERPINH1;PLAUR;COMP;HTRA1;PLOD1;COL3A1;COL4A1;PPIB;THY1;SDC4;FZD8;QSOX1;LGALS1;FOXC2;COL6A2;MMP14;TNC;NNMT;FBLN2;LRP1;LAMA2;EFEMP2;COL16A1;IL6;COL5A1;LAMA3;PDGFRB;COL1A2
HALLMARK_SPERMATOGENESIS,0.00277476186086984,0.0106721610033455,0.431707695803346,-0.323764343076318,-1.61516042597023,123,CCT6B;IFT88;COIL;SCG5;MLF1;SIRT1;STAM2;RAD17;CCNB2;SPATA6;PIAS2;HSPA1L;SNAP91;TOPBP1;NPY5R;ZPBP;TTK;NEFH;NEK2;DCC;CRISP2;ZC3H14;DMC1;CST8;VDAC3;PAPOLB;ACRV1;MAST2;SYCP1;ADAM2;DDX25;SPMAP2;ODF1;PARP2;CCNA1;PRKAR2A;MTNR1A;ART3;ALOX15;RFC4;TNP1;AGFG1;NPHP1;CDK1;IDE;GSTM3;TSSK2;ADCYAP1;TNP2;TSN;NAA11;TULP2
HALLMARK_MTORC1_SIGNALING,0.0042032708325623,0.0150116815448653,0.407017918923954,0.280062046488734,1.48535248545743,191,CDKN1A;YKT6;STIP1;HSPA5;XBP1;SLC7A5;TRIB3;CORO1A;PPP1R15A;IFI30;TES;FDXR;SDF2L1;TM7SF2;ACLY;PFKL;CYB5B;RRP9;LDLR;BHLHE40;SQSTM1;GAPDH;CDC25A;SQLE;PPA1;PDAP1;GPI;ITGB2;GSR;SKAP2;NUPR1;SERPINH1;ENO1;UBE2D3;ATP2A2;NFKBIB;RAB1A;PSPH;TUBG1;FADS2;SERP1;LGMN;STC1;RPN1;TOMM40;ARPC5L;PSAT1;MAP2K3;EDEM1;PHGDH;INSIG1;DDIT4;PSMC4;DHCR7;NMT1;DDIT3;BTG2;HMGCR;DAPP1;G6PD;GLA;HMBS;QDPR;CALR;ME1;TUBA4A
HALLMARK_ADIPOGENESIS,0.00546948615896344,0.0170921442467607,0.407017918923954,0.278767278405136,1.46015782285645,174,PLIN2;PREB;FABP4;CD151;SLC25A10;CYC1;LPCAT3;ACLY;PFKL;VEGFB;CRAT;CPT2;APOE;ALDH2;MGLL;MDH2;DGAT1;TKT;ARAF;GADD45A;TST;POR;ACO2;COL4A1;SLC19A1;SLC25A1;HADH;PEMT;SCARB1;GPX3;AGPAT3;GPX4;CAVIN2;FAH;ECH1;ESRRA;IDH3G;AIFM1;DHCR7;UQCRC1;ATP1B3;NMT1;TALDO1;SDHB;UQCRQ;ECHS1;DHRS7;BCKDHA;NDUFB7;PPARG;QDPR;ME1;MTCH2;ETFB;CD36;ACADL;LIPE;SNCG;SLC66A3;COX8A;DHRS7B;ACADS;BAZ2A;UQCR11;SORBS1
HALLMARK_MYC_TARGETS_V2,0.00542668618238981,0.0170921442467607,0.407017918923954,0.390035158211198,1.6372192162034,55,TFB2M;TBRG4;SRM;PPRC1;RRP9;NOC4L;BYSL;FARSA;MCM5;IMP4;MAP3K6;GRWD1;PUS1;SLC19A1;NIP7;PHB1;IPO4;PES1;MRTO4
HALLMARK_PROTEIN_SECRETION,0.0140871594818984,0.0414328220055836,0.380730400722792,-0.314047421413255,-1.47894211852821,93,TOM1L1;VAMP4;CLCN3;GALC;ARFIP1;SCAMP1;TSPAN8;ATP6V1H;SNX2;TMX1;VPS4B;RAB14;SNAP23;TMED10;AP2B1;AP3B1;KIF1B;VAMP3;BET1;SH3GL2;STX7;CLN5;VAMP7;ARFGEF1;STAM;SSPN;LMAN1;NAPG;ANP32E;SGMS1;RAB22A;VPS45;ZW10;MON2;ADAM10;OCRL;SOD1
HALLMARK_COMPLEMENT,0.0177231203307399,0.0492308898076109,0.352487857583619,0.26712693942721,1.41740933075174,184,ANXA5;SERPINE1;HSPA5;S100A9;CASP4;HNF4A;PFN1;GNB2;PIM1;DOCK9;SIRT6;TMPRSS6;FCN1;PPP4C;PIK3R5;CASP9;KCNIP2;RHOG;CLU;IRF7;STX4;GP1BA;CTSD;GP9;MMP15;APOA4;COL4A2;ADRA2B;CXCL1;PLAUR;PSMB9;EHD1;ITIH1;GNAI2;MSRB1;CCL5;CDK5R1;LGMN;MMP14;PRKCD;LRP1;GZMA;IL6;FDX1;MMP13;APOBEC3F;LCK;CASP3;CASP1;TIMP2;MAFF;MT3;CASP5;ERAP2;DYRK2;DUSP6;LGALS3;PRSS3;C1QA;ME1;CFB;CD36;TIMP1;F2;CEBPB;CTSV;LCP2;C1R;IRF1;KLK1;CSRP1;SERPING1;PLA2G7;DUSP5;F10
HALLMARK_IL2_STAT5_SIGNALING,0.0247283630523793,0.0650746396115245,0.352487857583619,0.259003890403337,1.35996244712419,175,PLIN2;SPP1;XBP1;LTB;IL4R;CAPG;CDC6;MYO1C;PLEC;S100A1;PIM1;CSF1;BATF;CTSZ;BCL2L1;P2RX4;DHRS3;TGM2;BHLHE40;IGF2R;SYNGR2;CST7;BCL2;IL10RA;FLT3LG;CD81;CCND3;AGER;PUS1;IL2RB;RNH1;SERPINB6;ENO3;ST3GAL4;PTH1R;TWSG1;GPX4;NRP1;CSF2;FAH;IL3RA;GATA1;MAPKAPK2;CASP3;MAFF;CD79B;MYO1E;SOCS1;APLP1;ITGA6;IFITM3;NDRG1;EMP1;ETV4;PLPP1;FURIN;TNFRSF8
HALLMARK_GLYCOLYSIS,0.0286548809326725,0.0716372023316811,0.352487857583619,0.249655285856714,1.32586833864756,186,HSPA5;IDUA;PFKP;PMM2;GPC1;CLDN9;GMPPB;IGFBP3;SAP30;SLC25A10;PYGB;ELF3;GAPDHS;IER3;XYLT2;GMPPA;VCAN;CACNA1H;GPC4;KDELR3;SDC1;AGRN;B4GALT7;PPFIA4;MDH2;GFPT1;B3GAT3;ENO1;PLOD1;ISG20;SOX9;CHPF;NSDHL;HDLBP;GALK1;QSOX1;GFUS;PKP2;LDHC;CLDN3;CLN6;PKM;STC1;DPYSL4;GAL3ST1;SDC2;COL5A1;GOT2;PC;CAPN5;DDIT4;PSMC4;CHST4;SLC16A3;TALDO1;NOL3
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0360796578428581,0.0859039472449002,0.321775918075361,0.29159117773285,1.39717580366029,99,CDKN1A;PLCG1;TRIB3;RPS6KA1;TNFRSF1A;PFN1;HRAS;TRAF2;NGF;AP2M1;SQSTM1;CFL1;MAPKAP1;TSC2;ECSIT;PPP1CA;ARF1;AKT1;UBE2D3;NFKBIB;DUSP3;ARHGDIA;STAT2;PIN1;MAP2K3;LCK;PRKAA2;DDIT3;RIPK1;DAPP1;FGF22;E2F1;CALR;FASLG;CSNK2B;MKNK1;MYD88
HALLMARK_COAGULATION,0.0424948405982028,0.0965791831777337,0.321775918075361,0.264936889754042,1.33071894376438,134,SERPINE1;MMP9;ARF4;PLAU;HNF4A;S100A1;GNB2;PF4;SH2B2;CFD;TMPRSS6;C8G;CRIP2;SIRT2;CASP9;CLU;GP1BA;APOA1;GP9;MMP15;COMP;HPN;HTRA1;WDR1;ITIH1;MASP2;LGMN;MMP14;LRP1;APOC3;PEF1
HALLMARK_ANGIOGENESIS,0.0487329434697856,0.101526965562053,0.287857117255149,0.373296814014829,1.42556681717207,34,SPP1;VAV2;S100A4;PF4;VCAN;VTN;COL3A1;PGLYRP1;STC1;NRP1;PTK2;PDGFA;CXCL6;TIMP1;VEGFA;JAG1;PRG2;FGFR1
HALLMARK_MITOTIC_SPINDLE,0.0468586480150594,0.101526965562053,0.321775918075361,-0.252689356469526,-1.32185155685389,178,TIAM1;STK38L;APC;ARHGAP5;KIF4A;CENPE;PKD2;AKAP13;NCK1;KIFAP3;SMC3;WASF1;CCNB2;EPB41L2;NUSAP1;RAB3GAP1;TSC1;ARHGAP29;CEP57;RAPGEF5;TTK;MARCKS;SOS1;RACGAP1;NEK2;ROCK1;SHROOM2;RANBP9;CLIP1;DOCK4;LRPPRC;KIF15;DLG1;PDLIM5;LATS1;KIF1B;SMC4;TUBGCP3;CDC42;CNTRL;CDC27;WASL;KIF20B;CKAP5;ARFGEF1;RAPGEF6;CENPF;RASA1;DLGAP5;TOP2A;OPHN1;CD2AP
HALLMARK_ALLOGRAFT_REJECTION,0.0647773279352227,0.129554655870445,0.252961123069611,0.23206306207201,1.23193213223369,190,MMP9;LTB;CXCR3;ZAP70;PRKCG;IL4R;CAPG;IFNGR2;CD247;SPI1;PF4;CSF1;TAP2;TGFB1;TRAF2;BCL3;FLNA;IRF7;ITGB2;CRTAM;AKT1;TAPBP;CCND3;PSMB10;PTPN6;IL2RB;THY1;FGR;RPS19;FCGR2B;CSK;CCL22;CD7;CCL5;RPS9;BRCA1;GZMA;ICAM1;AARS1;IL6;F2R;CD74;CD40;LCK;ITGAL;SOCS1;PRF1;INHBA;TNF;ACHE;STAB1;CD79A
HALLMARK_INFLAMMATORY_RESPONSE,0.0802469135802469,0.154320987654321,0.227987202850442,0.227995482618209,1.21294187593108,193,CDKN1A;SERPINE1;GPR132;IL4R;CXCR6;ICAM4;IFNGR2;P2RY2;EMP3;FPR1;CSF1;LDLR;P2RX4;BEST1;PIK3R5;RHOG;IRF7;CCL17;GP1BA;FFAR2;IL10RA;PLAUR;HPN;TAPBP;SLC7A1;IFITM1;CD70;IL2RB;C5AR1;ATP2A2;BST2;CCL22;CSF3;CCL5;HBEGF;ADRM1;MMP14;CX3CL1;RELA;PTAFR;ICAM1;NMUR1;IL6;SRI;CD40;CD14;LCK;BTG2;IL15RA;LY6E;INHBA;STAB1;SEMA4D;P2RX7;OSMR;CXCL6;MARCO;CD82;NMI;TIMP1;EREG;ACVR1B;CCRL2;LCP2;SCN1B;PTGIR;ADM;IRF1;RGS16;PVR
HALLMARK_E2F_TARGETS,0.0881763527054108,0.155536435237276,0.213927855492356,-0.231372619271082,-1.21491839076985,185,PRPS1;KIF4A;STAG1;CENPE;NBN;SPC25;SMC3;NUP205;ORC2;CCNB2;MRE11;SUV39H1;SYNCRIP;RFC3;RAD50;ING3;EXOSC8;HUS1;GINS3;HELLS;CDCA3;PAICS;RACGAP1;MAD2L1;PDS5B;TMPO;NUP153;NUP107;CKS1B;SMC4;RPA3;LBR;UBR7;CNOT9;PLK4;DLGAP5;TOP2A;PRIM2;DEPDC1;HMGB2;DIAPH3;GSPT1;WEE1;ANP32E;ATAD2;CTPS1;TIMELESS;MLH1;CDK1;ZW10;CCP110;EIF2S1;UNG;CDCA8;PTTG1
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0854870775347913,0.155536435237276,0.216542836735348,0.333955834318861,1.34092128694934,44,JUNB;PFKP;HMOX2;LSP1;CDKN2D;GSR;STK25;PDLIM1;ABCC1;GPX3;GPX4;ERCC2;SBNO2;PRDX2;PTPA;PRDX4;G6PD;NDUFS2
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.09021113243762,0.155536435237276,0.206587922696891,0.339467615990829,1.30943919397955,35,HDAC5;PSEN2;NOTCH1;PPARD;DKK4;FZD1;NCOR2;KAT2A;FZD8;FRAT1;AXIN1;DVL2
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.12992125984252,0.216535433070866,0.172324344900946,0.227098300433738,1.1903506178849,172,CDKN1A;IL18BP;CASP4;PFKP;LGALS3BP;ZBP1;IL4R;UPP1;IFI30;STAT3;PIM1;RNF31;FPR1;MVP;SLC25A28;IRF7;IFI27;ITGB7;SECTM1;IL10RA;TAPBP;PSMB10;PTPN6;ISG20;PSMB9;IL2RB;TOR1B;BST2;TNFAIP2;CCL5;STAT2;GZMA;ICAM1;IL6;SOCS3;SRI;CD74;CD40;VAMP5;CASP3;CASP1;RIPK1;IL15RA;SOCS1;LY6E;IFITM3;AUTS2;OGFR;IFI35;BTG1;NUP93
HALLMARK_UV_RESPONSE_DN,0.15506958250497,0.250112229846726,0.157402899305283,-0.230768069657371,-1.16828887033214,141,TFPI;MET;SCAF8;PRKCA;SCN8A;DYRK1A;PHF3;SNAI2;ARHGEF9;INPP4B;MIOS;APBB2;MRPS31;NEK7;CAP2;KCNMA1;BCKDHB;ATRN;DLG1;AMPH;PDLIM5;SYNE1;ATP2C1;COL11A1;ADORA2B;ATRX;IGF1R;HAS2;NFIB;TGFBR3;TOGARAM1;PLCB4;BDNF;ATP2B1;KIT;YTHDC1;LPAR1;AKT3;GJA1;BMPR1A;SIPA1L1;IRS1;CDON;NR1D2;KALRN;NOTCH2;MAP2K5;LAMC1;PMP22;PLPP3;FYN;IGFBP5;ADGRL2;ACVR2A;SFMBT1;MAP1B;RGS4;MAGI2;RASA2;WDR37;ATP2B4;TJP1;ADD3;ICA1;NIPBL
HALLMARK_NOTCH_SIGNALING,0.171779141104294,0.266838424733162,0.151148761385484,0.337185627112295,1.2433762261419,29,CCND1;SAP30;PSEN2;NOTCH1;PPARD;DTX2;FZD1;DTX4;KAT2A;LFNG;APH1A;HES1
HALLMARK_PEROXISOME,0.176113360323887,0.266838424733162,0.148261500475107,0.247068288820176,1.17570231656601,96,CTBP1;IDH2;PEX6;ABCC5;HRAS;MVP;DHRS3;CRAT;ABCB4;ITGB1BP1;MLYCD;FABP6;YWHAH;ACSL1;ACAA1;CNBP;TSPO;CLN6;ABCD3;RXRG;CACNA1B;PABPC1;MSH2;ECH1
HALLMARK_KRAS_SIGNALING_UP,0.192607003891051,0.283245593957427,0.138022242496643,-0.212867887722462,-1.12676122279116,195,TOR1AIP2;FBXO4;TFPI;WDR33;SCG5;RABGAP1L;HSD11B1;MMP10;SATB1;DNMBP;CBR4;SNAP91;SLPI;IL7R;ANXA10;GABRA3;SERPINA3;BMP2;ADAM17;ARG1;CLEC4A;ATG10;MTMR10;SPARCL1;NR0B2;TLR8;PCP4;DCBLD2;VWA5A;CPE;PTBP2;PTGS2;USH1C;ITGA2;BTBD3;GFPT2;MPZL2;MMP11;CCSER2;ADGRL4;CDADC1;AVL9;SPON1;CXCR4;RELN;ANKH;TSPAN7;STRN;ETV5;CROT;TMEM100;CFHR2;PLAT;PTCD2;USP12
HALLMARK_XENOBIOTIC_METABOLISM,0.224409448818898,0.320584926884139,0.127505315300183,0.209502216080977,1.11164525945261,184,SERPINE1;HMOX1;ABHD6;SLC12A4;ETS2;HNF4A;UPP1;TNFRSF1A;RAP1GAP;PPARD;FBP1;NINJ1;PTGDS;APOE;ALDH3A1;ALDH2;GSR;CYP4F2;CDO1;HGFAC;ACOX3;POR;ACO2;VTN;PSMB10;EPHA2;SPINT2;TMEM176B;DDAH2;CRP;ATP2A2;ITIH1;ACP2;LONP1;PEMT;SLC22A1;SMOX;FAH;ECH1;DDC;TTPA;TKFC;DHPS;PC
HALLMARK_FATTY_ACID_METABOLISM,0.263803680981595,0.366394001363326,0.118815039412263,0.213938642253158,1.08323289265187,140,KMT5A;AOC3;RDH16;GAPDHS;CRAT;CPT2;GPD1;G0S2;ALDH3A1;FASN;MGLL;MDH2;MLYCD;YWHAH;ACSL1;ACO2;CA4;SUCLG2;NCAPH2;ECI1;NSDHL;ACAA1;LGALS1;ENO3;CPT1A;HADH;HSD17B10;ACADVL;ECH1;IDH3G;IDH3B;SDHA;HMGCL;ETFDH;ECHS1;CBR1;VNN1;ME1;HSPH1;HPGD;EPHX1;CD36;ACADL;ACSL4;BLVRA;NTHL1;FMO1;ODC1;ACADS;ACOT8
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.293203883495146,0.396221464182629,0.108394255853397,-0.201382068567389,-1.06477262211065,194,ATP5F1C;COX6C;DLAT;ATP1B1;TOMM70;ATP6V1D;MTRR;RHOT1;ABCB7;COX7C;NDUFB1;ATP5PF;MTRF1;OPA1;COX7B;SUCLA2;ATP6V1H;NDUFS1;TIMM9;NDUFB3;ACADSB;ATP5MC1;MRPL35;NDUFS4;COX11;BDH2;ATP6V0E1;LRPPRC;NDUFB5;ATP5MG;IDH3A;MDH1;COX7A2;NDUFB4;VDAC3;UQCRH;TIMM8B;NDUFA5;COX15;SDHC;NDUFA9;PDP1;ATP5ME;ATP5PO;PDHB;NDUFA6;MTX2;COX10
HALLMARK_APICAL_SURFACE,0.403508771929825,0.530932594644506,0.0894366833718621,0.267708776361482,1.02234129496618,34,RHCG;PLAUR;FLOT2;IL2RB;THY1;ATP8B1;BRCA1;CROCC;CX3CL1;TMEM8B;HSPB1;EPHB4
HALLMARK_BILE_ACID_METABOLISM,0.438976377952756,0.562790228144559,0.0852884689790502,-0.210266402564403,-1.00783508782378,100,PEX1;NR3C2;CYP7B1;AR;NEDD4;HSD17B11;GNPAT;SLCO1A2;ALDH9A1;PFKM;ABCA6;TTR;PEX26;PEX12;ACSL5;DIO1;NR0B2;CYP39A1;BBOX1;ABCA5;EFHC1;ABCA4;GNMT;CH25H;ABCA8;HAO1;CROT;HSD3B1;SOD1;CYP46A1
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.532921810699588,0.666152263374486,0.077274697304471,0.181950069845372,0.967979086733057,193,CCND1;XBP1;RHOD;SLC7A5;KRT18;P2RY2;CCN5;ELF3;CLDN7;KRT8;DHRS3;TGM2;BHLHE40;LAD1;WWC1;SLC37A1;ABCA3;FASN;MYB;PDLIM3;BCL2;EGR3;DLC1;BAG1;SYT12;RET;NCOR2;ASB13;SCARB1;NADSYN1;GAB2;FLNB;HR;SEC14L2;MAPT;ITPK1;EEIG1;WFS1;TTC39A;MAST4;DHCR7;AQP3;HES1;KCNK5;KDM4B;GLA;DHRS2;MED24;FHL2;CLIC3;RRP12;RAPGEFL1;ABLIM1;FOXC1;FARP1;CISH;FOS;ESRP2;SLC27A2;AKAP1;INHBB;CELSR1
HALLMARK_HEDGEHOG_SIGNALING,0.558541266794626,0.681147886334909,0.0713052987340038,0.242399589666488,0.935015619641417,35,ETS2;SHH;MYH9;LDB1;THY1;CDK5R1;DPYSL2;NRP1;NRCAM;TLE3;ACHE
HALLMARK_PANCREAS_BETA_CELLS,0.60625,0.721726190476191,0.0713052987340038,-0.235382718183313,-0.900256888272608,39,ELP4;PAK3;ISL1;G6PC2;DPP4;SLC2A2;PCSK1;AKT3;SRP14;INSM1;CHGA;PCSK2;IAPP;PAX6;SYT13;SEC11A;DCX;NKX2-2;NEUROD1
HALLMARK_ESTROGEN_RESPONSE_LATE,0.627811860940695,0.730013791791506,0.0686325631836726,0.176967198524287,0.938572975053448,191,CCND1;XBP1;S100A9;SLC7A5;PLXNB1;CDC6;IDH2;SLC2A8;CCN5;TH;BATF;CDH1;CXCL14;ABCA3;MYB;PDLIM3;LLGL2;XRCC3;BCL2;PERP;EGR3;TST;BAG1;RET;PTPN6;NCOR2;ISG20;SLC29A1;GFUS;SCARB1;IMPA2;HSPA4L;FLNB;FGFR3;GPER1;DUSP2;MDK;HR;MAPT;ITPK1;EEIG1;WFS1;SGK1;RNASEH2A;DHCR7
