gene,GSM391693,GSM391694,GSM391695,GSM391696,GSM391697,GSM391698,GSM391699,GSM391700,GSM391701,GSM391702,GSM391703,GSM391704,GSM391705,GSM391706,GSM391707,GSM391708,GSM391709,GSM391710,GSM1585577,GSM1585578,GSM1585579,GSM1585580,GSM1585581,GSM1585582,GSM1585583,GSM1585584,GSM1585585,GSM1585586,GSM1585587,GSM1585588,GSM1585589,GSM1585590,GSM1585591,GSM1585592,GSM1585593,GSM1585594,GSM1585595,GSM1585596,GSM1585597
AAR2,7.02301460858964,6.99373151880961,7.06800271201453,7.15467106684952,6.96653878274682,7.40825382348614,7.19518602235259,6.99685410678553,7.3103554425944,7.11855412052956,7.26309810257382,7.54209559250762,7.12018911035769,6.92437042186342,7.28834690505137,7.33391675155079,7.18928943078619,7.11329020722302,7.28927267247645,6.89930059052097,7.27829547627695,7.27318257680134,6.96216424980447,7.06865608791227,7.22962919429451,7.2269300212919,7.33803098164261,7.33502057843611,7.15542111536865,7.26904414163137,7.02194280024388,7.26492248424102,7.14041092002372,6.95986412548204,7.15716275774785,7.40368918732371,6.88417578748639,7.06480348554094,7.13206317250512
AARS1,8.63230645036282,8.34477543078472,8.41233238477324,8.33836744491205,8.49043553245924,9.04061896215548,8.99049447212138,8.22838083110555,8.53562464539235,8.4856576990111,9.26269622347461,9.06009854010111,8.33451274888397,8.43020773115866,8.76837007327504,8.82837994115332,8.61722124555455,8.47797794804897,8.15537795863557,8.60222247391465,8.81859416925929,8.87788205438035,8.60017345209503,8.44835194869727,8.70307502574115,8.7883945781907,8.76256454809903,8.39606375162644,8.22528358287787,8.720500741756,8.95512661176754,8.77396430353481,8.97992410294813,8.41976846783394,8.90468468894303,8.60638277180906,8.41337942879166,8.22189690257564,8.69191907574391
AASDHPPT,6.57603000967545,6.7542100739466,6.56102201000464,6.60145409117858,6.00369037297209,5.95089968346007,6.42563994983415,6.1243384000515,6.5589959997233,6.36441004431975,6.23094776597174,6.66883569273288,6.29765098491188,6.61991170055666,6.21630818663867,5.85661695296115,6.66162554357266,6.45691723497673,6.70251439237608,5.95696478046174,6.44542399354475,6.67195896138005,6.61689841625829,6.46667935719451,6.42765817072965,6.41532229823756,6.54893265615694,6.42988555137575,5.8363111218585,6.46594213270296,6.50785269633231,6.25513190101683,6.34988205182474,6.51399210067485,6.44972881972215,6.23641755663172,6.34842262602857,5.97555984726772,6.63182849560444
AASS,7.56108559437783,7.59882344586819,7.82412283561583,7.09108231521211,7.94147481297103,7.87451287765937,7.33891368209741,7.94955268860604,7.50978757825781,7.2673809971765,8.17399329922304,7.70417267693902,8.03643207362466,7.52521842262508,7.49950861158645,7.35906287102446,7.83819334466488,8.31413239629034,7.2156698066208,7.35700663055654,7.98831412121727,7.15888762682874,8.3160669645441,7.62010322259025,7.42460123435196,7.67690058148406,7.42363106927106,7.40398134738242,7.11293628600731,7.53880020933235,8.16197826766124,7.20089386224995,6.6750630943491,8.49368653655503,8.0577126037986,7.99853625162814,8.70545104552028,8.1160149607713,8.33381392546486
AATF,6.90025747292683,6.88999955011512,6.7529687056946,7.06333707864914,6.71932310282747,7.39782052943418,7.3907155965658,7.27319269560237,7.08140074250528,7.53142784541977,7.53769991453347,7.32043140140183,6.95922022645152,6.86147498468204,7.28125122494854,7.52733289474718,7.26575155971793,7.09168850187968,7.53713441914291,7.18026916941182,7.26013766125634,7.29694070589488,7.13298579944206,7.0314011510595,7.13298579944206,7.01594956189802,7.27009828772173,7.32311118905938,7.0011023054315,7.09222336184009,7.08437319225985,7.07330777218643,6.97662935453235,7.10094520259517,7.13399404151812,7.46448382493291,7.33223972176584,6.82538558024039,7.10676401730794
AATK,5.42469079164003,5.26266328839614,5.40792306830573,5.27214253883571,5.5668396559082,5.47252421475575,5.50300658074838,5.4543968750101,5.62900764348631,5.49815262525411,5.54949230567193,5.67299678779195,5.4694605562779,5.31612000674711,5.33590516197534,5.45053051293524,5.37963533914615,5.57100180514201,5.55671195468705,5.46324166440526,5.23620806630165,5.1969927721208,5.55944149415502,5.58433722147426,5.4245635336446,5.11522969275609,5.49418423950754,5.36114386206448,5.36079907245081,5.33167484144889,5.37077460100726,5.52397404164423,5.57426814349781,5.44933405297975,5.55988344671844,5.68973447550132,5.63100262622722,5.51625941781652,5.26978617596398
ABAT,10.373609317005,10.4622178369415,10.5175600890569,9.77406442943369,10.1108239410792,10.2869797929778,10.2670272193343,10.595522566341,9.94868327481893,9.93018306364938,10.1605155017177,10.0444137872193,10.2596389464778,10.0994591284521,10.2187375359849,10.107166719709,10.2069917280997,10.5004168287367,10.2500126054558,9.61854260912845,10.4898668490038,10.4504682980476,10.2130866332082,10.1046463972673,10.4188108531128,10.4100492982334,10.2821495035997,10.1664421249618,10.1277469365471,9.93645652879224,10.1445216719471,10.1045055736351,10.0486763098304,10.2976796036083,10.3919873025536,10.5452706051571,10.5430349600342,10.0960960355134,10.3278081666358
ABCA1,8.7086451320896,8.69701093633867,8.68350906833474,8.36427862899782,8.55491285169293,8.2803164227502,8.35946807876914,8.33428993281965,8.37287297469501,8.48945998542754,8.09960115961805,8.07041053378451,8.89234919550678,8.72928410603316,8.28916735342222,8.21905126984464,8.4644805508714,8.5304965745455,8.28084623638021,8.70150068157175,8.90117613237706,8.46599945027472,8.40747228070182,8.23146460604024,8.20459554036034,8.4624725266079,8.59372590673937,8.61906319615657,8.44215351336293,8.40001123534278,8.34965950143453,8.65463328887464,7.98317023680798,8.60047608201635,8.42273620304131,8.78745365134618,8.39566318436465,8.46296696360186,8.20781346853922
ABCA2,6.78504487790432,6.61752542641248,6.87641220184754,7.23610617822791,6.75388984429384,6.95085570883814,7.78669025316648,7.19555398369889,7.18048538460584,7.1284057527855,7.38337557754778,7.39340266574384,6.78223412895505,6.76742638172226,7.33925694758356,7.31662100719943,7.48421162561031,6.98890607977779,6.75231699250913,6.88176969167706,6.95373562294123,7.26559200675272,7.15119320577256,7.23580665715207,7.32108310062398,7.10570562712259,7.02118158502655,7.12008250410791,7.36168124338446,7.64174250834714,7.1277694573116,7.29781778055861,7.53814852445531,6.51354583866643,7.26698570783515,6.58562202066749,6.80937085201036,7.05996196321284,7.17931451248929
ABCA3,4.67890205492815,4.38692075440104,4.58524954110978,4.57551630108009,4.56244114854443,4.76682424199569,4.75971942128748,4.78214598332812,4.79832618232659,4.81990849985266,5.13231615652102,4.98053141679853,4.46731222634198,4.62169163471842,4.69725301493171,4.57281335593534,4.73445578672089,4.79859944607705,4.90521510214083,4.85566752321091,4.70835121874169,4.60485879326614,4.36951223178873,4.69236556148315,4.46344911097907,4.66008589677528,4.69541832969983,5.01302477509287,4.66857451130196,4.90707893187122,4.81628572156843,4.56738049901824,4.71791830206355,4.55938342092589,4.73995433870789,4.51684957737383,4.80049105129064,4.9015862706356,4.40024807316472
ABCA5,8.29163616458065,8.20172099470029,8.24655383294799,7.6657039772925,7.60248426285186,7.78889991760538,7.70661808509432,7.94785878247351,8.07939136399626,7.92142051289205,7.75045841252628,7.35646692864192,7.92261291752917,8.0150534730487,7.73468482432693,7.63707999338544,8.07162374911681,7.47018196718857,7.42757215297337,7.9535708999993,7.80771512401278,8.14443638282446,7.9595249200386,7.9666296247775,7.80784682376791,8.01862582025916,7.89977577842942,7.74924485764351,7.91409686305487,7.84987475939097,8.13820330524033,7.77808574073899,7.82146771709621,8.1881375458919,8.00907673410422,7.46179833643155,7.45241363671275,8.05534432055664,7.9924128927031
ABCA6,9.07531536100933,9.22274235165101,9.26828839501387,8.55788044620945,8.757096425636,9.0418342911084,9.06735741359818,8.93820293381304,8.02554309942105,8.2674678482199,8.62315389351389,7.58189810198585,8.92397813322523,8.95769482683046,9.05855911453973,8.57411801302577,8.69055039835884,9.03049172286771,8.9377411053326,8.66275828806237,9.06133057259542,8.61935827462453,8.80542103831462,8.66153319587977,8.63073370036685,8.8031543115461,9.06181395090785,8.68581053282511,8.85557124555016,8.55088191189872,8.7425415013691,8.71265002297681,8.21893448104228,9.30174195268745,8.53527206211849,8.8311693112635,8.97167663752273,9.16935574914962,8.85015203691561
ABCA7,5.11857620007829,5.07911380411821,4.97202051323091,5.02881940504092,4.9930317809525,5.45236878387045,5.42674534499713,5.65826221688089,5.72404247414063,5.67580937206933,5.71418979357776,5.83162111766156,5.13018105727359,5.02313548288885,5.56696080431555,5.69201849610857,5.51591912365936,5.17442613579688,4.84797294247783,5.33115602322894,5.41255573932106,5.35511130419585,5.52675115138162,5.55189375101598,5.48918925006911,5.56087993274303,5.33180841699388,5.5120236950009,5.58416971463477,5.63675859950246,5.54662468487334,5.32613387962909,5.63724377302351,5.02951521901263,5.14337096067149,5.21798841892388,5.24069998378625,4.91137138528269,5.49664848261132
ABCA8,8.6169312403228,9.31284993714008,9.148382047816,8.10135543132927,8.87299279559893,7.98016873437341,7.94391797552527,7.72507649537927,7.88222989348494,8.32716700126888,8.45603994358318,8.25083175160242,8.93699305092483,8.90728560415165,8.19578194098606,7.74103527134211,8.28997947544563,8.22433024194221,8.41563086248828,7.90740318238221,8.73192036097202,8.48711523412387,8.85317188202553,8.0398033399664,8.08413475695185,8.40941634096435,8.38515256786922,7.96454449544698,8.52812359360399,7.98676060140369,7.88622394171023,8.25955506857269,7.85088395862009,8.74109523576933,8.31608722307687,8.49825479882165,8.66850502687939,9.17816289728182,8.61654730996315
ABCB1,6.36480391150967,6.55853250298252,6.50748504038581,6.21397697321828,6.49608590396938,6.92026938695933,6.81301529910769,6.77932946991315,5.93520016340038,6.3194737810809,6.91996163942337,6.29115797241814,6.19890133744673,5.99299712588608,6.52477955500671,6.87241495845562,7.00929834591067,6.56390439762372,6.39402300364581,6.16702986345819,6.68464258463871,6.61140462217923,6.33610516923271,6.74642891687002,6.76782444786178,6.44344457703674,7.26055547518513,6.52731064756699,6.03092479617174,6.25086213513358,6.67123824721592,6.68552542042058,6.61473095246241,6.48585980232172,6.42705202337134,6.55360105412845,6.68402887702955,6.25263571319567,6.50546187563774
ABCB11,7.59411150534812,7.40107449310424,7.17417598014217,7.80574798370063,7.72059258542959,8.15177567135561,7.33791783764165,7.30011050777608,7.10876931684525,7.11344833217897,8.58126902451704,8.74893480920743,7.88447084721813,7.21894449642958,7.96848370097562,7.4244256547016,7.41775916947455,8.59234492954761,7.58210585207047,6.74758002845149,8.45541894521423,7.74361161449819,8.03768545171416,7.78746652904429,7.98684119833276,7.22116298471481,8.06704217059472,7.44227009888401,7.54330070764579,7.48162978099889,7.82220873335098,7.09737047025375,6.65468367623339,8.06296116701158,7.54084986221388,8.17425817511286,8.10127389060851,7.95970595685218,7.99455850029469
ABCB4,8.85133708600899,8.89808413907905,8.87662852160895,10.1289460188748,8.6659114776513,10.0631832023441,9.92591030155888,9.51475534579714,8.073363144264,10.0701873607292,10.249781913377,9.69147643182147,8.74312844223678,8.54805078196466,9.94624983089843,10.1538949730649,9.76900198681039,9.57115925135049,8.89090027269665,9.01702491254409,9.67025372976424,9.95804925637256,9.05211117062896,10.2175955808787,9.51177753088935,9.54065648551302,9.27436148247337,8.8465965165558,9.29129601300741,9.40709519788952,9.95653558373647,10.1250458642316,9.97070628449331,8.89741067912431,9.6385648503625,9.30757152766449,8.55962432281661,9.10700816860271,9.22569226149111
ABCB6,6.77599863362216,6.72490103336275,6.64955470334636,6.33757137641742,6.74415275065162,7.12041093062276,6.92827179919917,6.76770125825441,6.52793593289858,6.59712950574597,7.02969362911127,6.88306559369907,6.4063435392096,6.11784958046873,6.87035412859413,6.87006005509259,6.53074129211532,6.76605017483943,6.26325855952345,6.65123621920686,6.72235512244721,6.60832993579064,6.88919548038209,6.5973474622261,6.68999345089301,6.69096752983325,7.26941737273283,6.63725848810353,6.68971867027406,6.56867532611715,6.69819369417336,6.80324602884147,6.50945129223699,6.69051369073953,6.72224718503487,6.64889317403056,7.28846612125171,6.61344952775685,6.54620882565216
ABCB7,6.8555576921893,7.16503707085393,7.03828548651663,6.83544965815341,6.85668135291579,6.84975213989805,6.72724680315036,7.05701277890251,6.57942926801389,6.91104930792595,6.64913701993481,6.69828666712269,6.9273035583869,6.75085381646889,6.72119831449321,6.80579136805557,6.83256496513316,6.99784232781085,7.22955989585216,6.61982999649275,6.97638964719622,7.07827031263603,6.88777690184949,6.90298763447493,6.87838785503623,6.87720623991402,6.95354998299816,6.80319658428903,6.67765570317914,6.80431692042782,6.77559248849229,6.69793354660295,6.52066431314906,7.21360137412073,6.78175192149719,6.93635323872274,7.10829953486319,6.63769507710934,6.99330627366872
ABCB9,5.16975687119126,5.35132067662743,5.35870783171907,5.31957470551529,5.46352245479794,5.63655775118807,5.59611086224872,5.34686481983033,5.81565291634072,5.35980647978453,5.50540113385781,5.42892839705131,5.08554029476453,5.22377687117963,5.52797755907909,5.59454949488732,5.33299452003603,5.53260506091233,5.36041038237976,5.42338689261409,5.51445735462305,5.32739274713593,5.69403071350704,5.31072835834839,5.51404411164939,5.19734272658994,5.1850955380461,5.37381483544986,5.45762111189985,5.40089582076003,5.33761387710669,5.50570573528233,5.63164501745821,5.16339876068472,5.45132337712001,5.09021406386024,5.96254676185491,5.421389455945,5.57279661051711
ABCC1,5.89353906601566,6.24335340895535,5.98086584443622,5.85636064851721,5.81755810294237,5.72622811316268,6.01362281648336,5.90282518342267,6.08550864974668,5.97689342565635,5.97422239674144,5.89751773016557,5.95018534447513,6.02201938189544,5.92606174493574,5.99879333450882,6.04281800881575,5.96567540025789,6.0369392640916,5.69923793307405,5.93853373369193,5.87471081964541,5.96165231405084,5.86428216725785,5.94061479331061,6.01384328759969,5.96845736793138,6.09162666816288,6.16788539463088,5.94829753390799,5.9123783252129,6.24685990372861,5.91771107537299,5.37979654724492,5.95788884606324,5.97652021053164,5.70029277085377,6.37867637546638,5.86040420369031
ABCC10,6.44480808038386,6.36270553498306,6.21264170991614,6.36314062790925,6.39319496909628,6.42597626670808,6.47878914657424,6.51769992581237,6.30872564307403,6.30065355691317,6.49678503116884,6.6559791606268,6.66798490613088,6.30064059036922,6.47489989495164,6.59527022281554,6.42825782755114,6.49241386690056,6.29850017711573,6.67022601366169,6.31035090144462,6.41363706963269,6.44311172677908,6.35093928147168,6.32568694199278,6.56589656810825,6.42470101878108,6.54678739492907,6.43371986261058,6.58206759915787,6.53992941455957,6.46212907175609,6.446608178362,5.95838193424831,6.55104724755212,6.39788695796699,6.29055055584628,6.6285935841191,6.30264861930781
ABCC2,9.35598179559028,9.37835249553454,9.30919381009807,8.99026462434069,9.2627920053383,9.95850842433743,9.42089087574958,9.3629432024086,8.22983943199664,9.12025779790224,9.2814454498816,8.65487725945849,8.96349894903413,8.70770249168676,9.77312379432676,9.18588501699328,9.24250993018235,9.73365480493006,8.69523020041062,9.22739907242475,9.1993563861232,9.00823584527121,9.47061768325202,9.08004834910519,9.11817369783694,9.32446237603336,10.1328496573326,8.98944666787569,9.02507224425272,9.02871108590125,9.59237311045544,9.29726052100819,8.97771555553215,9.40476828735436,9.42309513954756,9.04153408657341,9.23804453270317,9.17692214602784,9.38116108865066
ABCC3,9.02511226988898,9.18780022622736,9.06104409428463,9.08610502340266,8.64565342633532,8.93999712876028,9.02172035568349,9.29067168808156,8.3090673832838,9.02409895011171,9.19104489179748,9.25287128770521,8.44261021789676,9.00465458046899,9.14532569721545,8.89487401612368,8.80851706806503,8.75109586250827,8.53943688931209,8.67842535496187,9.15006212389343,9.11521040986424,9.32647616228618,8.85774318020198,8.94471875303251,8.4933076034154,9.20234608238985,8.97216775170706,9.11865361016348,8.94983947254044,9.42201399318291,8.68894618260768,8.8333063351125,8.79809230659189,9.07547773120588,8.24822745808149,9.05654017098512,8.96573090729772,9.24153729611916
ABCC5,5.80998935212502,5.98845467549247,5.57948132170771,5.97516819384589,6.06589221858737,6.28689307664261,6.19840822954764,6.24425414645497,6.18160231777386,6.36191820395484,6.41550124064224,6.39673634727429,5.9763771682588,5.99705276431582,6.19157932849558,6.31055168701138,6.6050311755413,6.02282095611714,6.04046589521958,5.86324542574859,6.17650859179292,6.1876732421242,5.95449036859688,6.15925457209013,5.99375546705738,6.49998293112235,6.07021855769715,5.96247496602498,6.24252545851946,6.03496105834338,6.25021993655866,6.70439531142739,6.35050446244131,5.64073694162259,6.12347243674592,6.47538335298939,5.69392686324996,6.46210722229038,5.77564095378974
ABCC6,9.04383319810485,8.91033423015878,8.7939820968538,8.71963399398772,8.24305858256109,9.26012675355075,9.34663105712319,9.00313423750082,8.32755232226085,9.1333206012965,9.47865097997843,9.69290369215809,8.5104821461084,8.31544117801793,9.2729417829814,9.15161014664028,9.0784423231812,8.6947042835822,8.51002335439589,8.96375834368738,8.8836827075691,8.96542577605628,9.18986043686613,9.13869301914197,8.84059936581212,9.25614808006377,8.57979338194452,8.53340362999441,8.91980142045073,9.29518208339042,9.19102423308072,9.10468748379619,8.92442789494552,8.64848269420383,9.09803187117702,8.46328127827977,8.92450238047905,9.18050817845613,9.06705392579492
ABCD1,6.56770533589405,6.56104446437913,6.46994778096739,6.88313005594376,6.74745268110729,6.70054970269069,6.60333737427624,6.89049543231441,6.33985623839468,6.82944943288892,6.69723184535529,6.72874229831181,6.14419818383406,6.61244156968633,6.6242727733483,6.87549167778316,6.66568308633524,6.73561470488401,6.52155343210348,6.62376477381023,6.66147989185825,6.86048780505428,6.45797307010049,6.76733068713989,6.80915572856787,6.68304275642931,6.38216871727092,6.38521676512635,6.59417535686794,7.10768729674093,6.82574614791058,6.79149582325119,6.83563857455883,6.16919392661229,6.62164312591141,6.57756416204752,6.63064477049289,6.60976116619743,6.5508467874932
ABCD3,9.09198642116516,9.07212101348631,9.36804853115885,9.00669905233313,8.52726001461633,9.1859849779018,9.20101145491357,8.7744084155864,8.1475020324948,9.3727330085118,9.32498068551554,9.49876382676193,8.83103427729266,9.03463550494229,8.8923250191367,8.77424247131579,9.52016102135056,9.08129670956781,8.86892823921972,9.01941602856237,9.16001467454378,9.23889444681094,8.88512716981679,9.33827346384759,8.90572891197698,9.08000820581641,9.06167676579883,9.09904747088847,8.52355803553147,8.96631645793929,9.17828985624439,9.49354852281041,8.79291123775645,9.25265839756972,9.14344819584291,9.02973122782758,8.56973471174958,8.76620339764289,8.94390618525719
ABCD4,6.9810503137037,6.71440643106821,6.82357946780461,6.63447008510976,6.38760472961284,7.17192534223941,6.96537867846636,7.01540369350108,6.8281805523179,7.04897478044604,7.2750824066507,6.96408648115686,6.79632207429213,6.56702970569631,7.15374901905903,6.94439951351305,6.82426351439093,6.73146648527818,6.83693117623957,6.6606758047315,6.90526848865164,6.97510080663389,6.92111646327752,6.77829909911905,6.8683117038657,6.84005967861345,6.53712526766234,6.77937064513799,7.11104961225822,6.87271830322933,6.97141271458864,6.8633980240317,6.70721705271101,6.72243459314183,6.90642381723899,6.93862428686929,6.90642381723899,7.19619100782318,7.1853553714468
ABCE1,6.06404713233521,6.14808656021096,6.22473451215507,5.9160294691339,5.73639004229212,5.85837851628564,6.08701763119672,5.6924414010983,5.89829288446329,5.74875165729344,5.44324372733755,5.42582607536526,5.94981201768585,5.86057460656893,5.55662230594954,5.56846279347801,5.96043657695583,6.14470309891792,6.13400755135739,5.23294113523732,6.17405175888957,6.26556048512792,5.72209756849323,5.79180728346862,6.10255383076071,5.91182607308798,6.15529400615177,5.91009284139736,5.63291944694681,6.02605717188405,5.99899837469209,5.99692968473939,5.59746549991645,5.80523672729377,5.75121211756533,5.95264385754439,5.78564347260821,5.43793155545749,5.89722300758018
ABCF1,7.24135615693144,7.30438286543266,7.2309652833406,7.47652164275154,7.39603316097684,7.54508667385053,7.52916976532849,7.64093164809144,7.50040175396817,7.65221632358997,7.85006140455874,7.57774477455885,7.26718023142383,7.21945809050561,7.43855114257702,7.44095741272962,7.62528523409884,7.42330422539461,7.23213716447379,7.22086171829721,7.50824997945587,7.58347030445068,7.43297378936222,7.55234909843373,7.72176841606158,7.70481269096893,7.28588881136777,7.50935547234028,7.49657146798105,7.55203422700999,7.51431251320038,7.67693205656316,7.80612438854296,7.03148662355678,7.36977869125094,7.44681379886122,7.50931188200837,7.1647168059956,7.38836998268993
ABCF3,6.72659133299027,6.6673300941912,6.61274150886446,6.8363554509235,6.7294145493893,7.16321499819815,7.33574055922342,7.19964368526223,7.18100265363056,7.27417010332571,7.37857400546847,7.41624501983245,6.89545807332173,6.75940428382759,7.21096609005735,7.14041238160672,7.10554586502411,6.99204403585217,6.82465530000303,7.06236318509949,7.16880842457426,7.05396777971392,6.9838655846976,7.04609294499848,6.9585258389247,6.96885486888662,6.86806769864303,6.99309938172034,6.8967304206226,7.01078114740913,7.23148743038615,7.10806567787362,7.28636194602987,6.8450145761416,7.26202685849651,6.88192192424025,7.10590145917541,7.22637428157406,6.96377949217614
